elapsedtime,Timestamp,SortedPointCloud,Keypoints3D,label
47.85728455,10:33.2,"[-1.86001931  6.31609094  0.62000641],[-1.86001927  6.29237801  0.8266752 ],[-1.67093923  6.41736428  0.83546963],[-1.35434031  3.69980624  0.        ],[-1.33015572  3.63373842  0.        ],[-1.30597105  3.56767038  0.        ],[-1.20923245  3.67574836  0.        ],[-1.20923245  3.67574836  0.        ],[-1.18724638  3.6069631  -0.11872464],[-1.18724638  3.6069631  -0.11872464],[-1.16526028  3.52479203 -0.34957808],[-1.04873423  3.50934929 -0.69915616],[-1.02894689  3.38957215 -0.9146194 ],[-1.02894688  3.35663468 -1.02894686],[-1.02894685  3.41837106 -0.80029204],[-1.00915942  3.29208394 -1.0091594 ],[-1.00915939  3.39733685 -0.5606441 ],[-1.00915939  3.35263309 -0.78490179],[-0.8464627   3.77389025 -0.12092324],[-0.8156822   3.5707196  -0.69915616],[-0.8156822   3.621692   -0.34957808],[-0.71234784  3.72424633 -0.23744927]","[ 0.0630223  3.639163  -0.2430076],[ 0.0470154   3.5935898  -0.24941303],[ 0.04787126  3.6277204  -0.29783142],[ 0.04712954  3.6205204  -0.3264858 ],[ 0.0472274   3.6019833  -0.26140547],[ 0.06998375  3.6030338  -0.2637719 ],[ 0.06998375  3.6030338  -0.3039144 ],[ 0.06998375  3.6030338  -0.3405609 ],[ 0.06998375  3.6030338  -0.35554427],[ 0.02276967  3.5489779  -0.26267132],[ 0.006615    3.5961983  -0.29742533],[ 0.006615    3.5961983  -0.33414152],[ 0.006615    3.5961983  -0.34915334],[ 0.0619462   3.6254597  -0.33460695],[ 0.0619462   3.6254597  -0.39422202],[ 0.0619462  3.6254597 -0.450299 ],[ 0.03157377  3.5750003  -0.33341065],[ 0.02344842  3.338991   -0.38903832],[ 0.02344842  3.338991   -0.44992644]",Righthand wave
58.02083015,10:33.3,"[-1.28178636  3.49966293 -0.11652603],[-1.18724638  3.60891651  0.        ],[-1.04873426  3.57831688  0.        ],[-1.00915939  3.39733685 -0.5606441 ],[-0.98937193  3.33072233 -0.54965107],[-0.98937193  3.33072233 -0.54965107],[-0.98937193  3.33072233 -0.54965107],[-0.96958454  3.26410803 -0.53865807],[-0.96958454  3.26410803 -0.53865807],[-0.91461945  3.54046045 -0.11432743],[-0.81568223  3.63852412  0.        ],[-0.81568223  3.63852412  0.        ],[-0.80029204  3.56987288  0.        ],[-0.80029202  3.56804171  0.11432743],[-0.78490176  3.49403203  0.22425765]","[ 0.06210965  3.586618   -0.24409458],[ 0.04470599  3.5488155  -0.24811125],[ 0.04542233  3.574928   -0.2972843 ],[ 0.04488018  3.5668342  -0.32596114],[ 0.04488359  3.555254   -0.2603026 ],[ 0.06868686  3.594899   -0.26091915],[ 0.06868686  3.594899   -0.3011525 ],[ 0.06868686  3.594899   -0.33788195],[ 0.06868686  3.594899   -0.35289922],[ 0.02064806  3.5267446  -0.26225734],[ 2.3264140e-03  3.5524414e+00 -2.9762512e-01],[ 2.3264140e-03  3.5524414e+00 -3.3479354e-01],[ 2.3264140e-03  3.5524414e+00 -3.4999031e-01],[ 0.05983411  3.586359   -0.33420607],[ 0.05983411  3.586359   -0.39447114],[ 0.05983411  3.586359   -0.45115948],[ 0.02893072  3.5365715  -0.3336269 ],[ 0.02231355  3.3105423  -0.39090034],[ 0.02231355  3.3105423  -0.45231166]",Righthand wave
43.49040985,10:33.4,"[-1.22682127  4.18373547  0.13631347],[-1.20703374  4.11844008  0.        ],[-1.12128822  3.39178109 -0.33638646],[-1.12128821  3.37878217 -0.44851528],[-1.09930216  3.32527551 -0.32979064],[-1.07731616  3.25877016 -0.32319485],[-1.0729189   4.15323217 -0.13411486],[-1.05533016  4.08514678 -0.13191627],[-1.05533016  4.08514678 -0.13191627],[-1.02894686  3.51080162  0.        ],[-0.989372    3.36860338 -0.21986044],[-0.98937195  3.34700957 -0.43972085],[-0.96958456  3.28006953 -0.43092645],[-0.93220819  3.610427    0.        ],[-0.93220819  3.610427    0.        ],[-0.91461945  3.54046045 -0.11432743]","[ 0.02021781  3.4314775  -0.24356376],[ 0.03877011  3.438038   -0.24610487],[ 0.03936006  3.4716198  -0.29624104],[ 0.03972405  3.4609902  -0.32611108],[ 0.03891768  3.446378   -0.2586471 ],[ 0.06528942  3.4837148  -0.25619957],[ 0.07711647  3.5527656  -0.29365432],[ 0.07711647  3.5527656  -0.33081943],[ 0.07711647  3.5527656  -0.3460148 ],[ 0.01237302  3.4218657  -0.25779077],[-0.00787774  3.410207   -0.2953461 ],[-0.00787774  3.410207   -0.33406484],[-0.00787774  3.410207   -0.34989545],[ 0.05646554  3.479802   -0.33356217],[ 0.05646554  3.479802   -0.3956727 ],[ 0.05646554  3.479802   -0.45409706],[ 0.02282095  3.4492042  -0.33376014],[ 0.01888815  3.2630289  -0.3957234 ],[ 0.01888815  3.2630289  -0.45802906]",Righthand wave
15.2592659,10:33.5,"[-1.09930219  3.3415893   0.        ],[-1.00915947  3.43597552 -0.22425765],[-1.00915946  3.44145993 -0.11212882],[-0.989372    3.36860338 -0.21986044],[-0.9695846   3.3065008  -0.10773162],[-0.96958455  3.30825539  0.        ],[-0.94979714  3.23902112 -0.10553301],[-0.94979709  3.24073991  0.        ],[-0.93000968  3.17154144 -0.10333441],[-0.93000968  3.17154144 -0.10333441],[-0.8970306   3.4723746  -0.11212882],[-0.87944169  3.3775601  -0.43972085],[-0.87944169  3.3775601  -0.43972085],[-0.8618529   3.31000905 -0.43092645],[-0.8618529   3.31000905 -0.43092645]","[ 0.01867419  3.3873398  -0.23803948],[ 0.03703797  3.412783   -0.24349892],[ 0.038159    3.4375038  -0.29455298],[ 0.03867535  3.43586    -0.32481366],[ 0.03731665  3.418895   -0.2561905 ],[ 0.06394559  3.448907   -0.25408024],[ 0.07407904  3.4955795  -0.29354498],[ 0.07407904  3.4955795  -0.33131814],[ 0.07407904  3.4955795  -0.34676218],[ 0.01017092  3.3659286  -0.25571495],[-0.01137969  3.3525593  -0.29343262],[-0.01137969  3.3525593  -0.33281717],[-0.01137969  3.3525593  -0.34892005],[ 0.0550407  3.4383152 -0.3342283],[ 0.05383138  3.310163   -0.3988487 ],[ 0.05383138  3.310163   -0.46026734],[ 0.02168399  3.4123898  -0.3338825 ],[ 0.0167716   3.2656136  -0.39856753],[ 0.0167716   3.2656136  -0.46082398]",Righthand wave
48.22802544,10:33.6,"[-1.18724648  4.04877657 -0.13191627],[-1.12128825  3.40657627  0.11212882],[-1.09930218  3.33978059 -0.10993022],[-1.05533016  4.08514678 -0.13191627],[-1.03334406  3.14109395  0.        ],[-1.0091594   3.44328614  0.        ],[-1.0091594   3.44328614  0.        ],[-0.989372    3.37398025 -0.10993022],[-0.989372    3.37398025 -0.10993022],[-0.96958461  3.30123147 -0.21546324],[-0.9695846   3.3065008  -0.10773162],[-0.9695846   3.3065008  -0.10773162],[-0.9695846   3.3065008  -0.10773162],[-0.94979715  3.23385933 -0.21106602],[-0.94979714  3.23902112 -0.10553301],[-0.94979709  3.24073991  0.        ],[-0.94979709  3.24073991  0.        ],[-0.93000963  3.17322442  0.        ],[-0.93000963  3.17322442  0.        ],[-0.9080238   1.12338809  3.8915298 ],[-0.68596461  3.58631136  0.22865486]","[ 0.04739891  3.351318   -0.22860555],[ 0.03470574  3.3647866  -0.24195765],[ 0.03773822  3.3805945  -0.2943685 ],[ 0.0375047   3.3715343  -0.32552123],[ 0.03545208  3.3686633  -0.25485644],[ 0.06191033  3.3909278  -0.25384727],[ 0.07094322  3.4538496  -0.29378808],[ 0.07094322  3.4538496  -0.33201784],[ 0.07094322  3.4538496  -0.34764853],[ 0.00746772  3.3201938  -0.2551473 ],[-0.01750183  3.276631   -0.2927442 ],[-0.01750183  3.276631   -0.33304164],[-0.01750183  3.276631   -0.3495177 ],[ 0.05430467  3.3806887  -0.3322415 ],[ 0.05183412  3.2166734  -0.39673397],[ 0.05183412  3.2166734  -0.459938  ],[ 0.02044374  3.3663688  -0.33153892],[ 0.01539962  3.2435756  -0.3976788 ],[ 0.02249371  3.2395678  -0.46020225]",Righthand wave
49.04866219,10:33.7,"[-1.31476544  2.95032405 -0.20227161],[-1.20923242  3.30156881  0.10993022],[-1.09930218  3.33978059  0.10993022],[-1.09930216  3.32527551  0.32979064],[-1.07731619  3.27475767  0.        ],[-0.98937197  3.35962283  0.32979064],[-0.96958461  3.30123147  0.21546324],[-0.9695846   3.3065008   0.10773162],[-0.96958458  3.29243053  0.32319485],[-0.94979715  3.23385933  0.21106602],[-0.94979715  3.23385933  0.21106602],[-0.94979714  3.23902112  0.10553301],[-0.93000969  3.16648719  0.20666881],[-0.93000968  3.17154144  0.10333441],[-0.93000968  3.17154144  0.10333441],[-0.93000966  3.15804547  0.31000321],[-0.91022229  3.10406199  0.10113581],[-0.87944175  3.39005969 -0.32979064],[-0.84426413  3.26300151  0.21106602],[-0.8442641   3.26811728  0.10553301],[-0.82667524  3.20003143  0.10333441],[-0.75412131  3.33620314  0.43092645]","[ 0.03191257  3.281708   -0.2192688 ],[ 0.03291655  3.3135521  -0.23705885],[ 0.03832549  3.3533666  -0.29008478],[ 0.03831369  3.3396611  -0.32138908],[ 0.03423959  3.3232033  -0.2500291 ],[ 0.06018017  3.3414686  -0.24937832],[ 0.07056896  3.3880088  -0.29034832],[ 0.07056896  3.3880088  -0.3293217 ],[ 0.07056896  3.3880088  -0.34525645],[ 0.00640431  3.2914531  -0.25165161],[-0.01367891  3.2610786  -0.29182777],[-0.01367891  3.2610786  -0.3323181 ],[-0.01367891  3.2610786  -0.34887305],[ 0.05333528  3.3265216  -0.33089176],[ 0.04786403  3.184517   -0.39431748],[ 0.04786403  3.184517   -0.45816082],[ 0.02242282  3.3247998  -0.33122712],[ 0.01573376  3.2327087  -0.39558247],[ 0.01573376  3.2327087  -0.45847407]",Righthand wave
60.21308899,10:33.8,"[-1.09930218  3.33978059  0.10993022],[-1.09930214  3.33434859 -0.21986044],[-1.07731619  3.27475767  0.        ],[-1.07731619  3.27298513 -0.10773162],[-1.05533021  4.07875206 -0.26383254],[-1.05533013  3.20792581  0.        ],[-1.05533012  3.20618945  0.10553301],[-1.0553301   3.19226457  0.31659903],[-1.03774135  4.01077279 -0.25943533],[-1.03334406  3.14109395  0.        ],[-0.989372    3.37398025 -0.10993022],[-0.9695846   3.3065008  -0.10773162],[-0.94979714  3.23902112 -0.10553301],[-0.93000968  3.17154144  0.10333441],[-0.93000963  3.17322442  0.        ],[-0.91022229  3.10406199  0.10113581],[-0.91022224  3.10570916  0.        ],[-0.91022224  3.10570916  0.        ]","[ 0.02635132  3.3406878  -0.2248973 ],[ 0.03569901  3.293662   -0.23718303],[ 0.0375762   3.310779   -0.29200813],[ 0.03687228  3.2956145  -0.3230009 ],[ 0.03615066  3.297764   -0.250374  ],[ 0.06277083  3.3127859  -0.2503976 ],[ 0.07474867  3.3451762  -0.29180753],[ 0.07770362  3.2380114  -0.32865903],[ 0.0789689  3.1941957 -0.3444384],[ 0.00894399  3.2835112  -0.2511788 ],[-0.01462774  3.264819   -0.28925365],[-0.01462774  3.264819   -0.32969862],[-0.01462774  3.264819   -0.34623498],[ 0.05354519  3.2944217  -0.33267042],[ 0.04811816  3.1891515  -0.39812303],[ 0.04811816  3.1891515  -0.4618751 ],[ 0.02020963  3.2862635  -0.33401623],[ 0.0158557   3.2058892  -0.39973813],[ 0.0158557   3.2058892  -0.46315742]",Righthand wave
45.04990578,10:33.9,"[-1.34554586  3.31871013  0.22425765],[-1.34554586  3.31871013  0.22425765],[-1.31916258  3.25363732  0.21986044],[-1.20923242  3.30156881  0.10993022],[-1.18504775  3.22115738  0.32319485],[-1.13667849  3.10519454  0.        ],[-1.01135807  3.07426232  0.        ],[-0.98937194  3.37577065  0.        ],[-0.94979709  3.24073991  0.        ],[-0.93000963  3.17322442  0.        ],[-0.93000963  3.17322442  0.        ],[-0.91022224  3.10570916  0.        ],[-0.91022224  3.10570916  0.        ],[-0.89043483  3.03658232 -0.0989372 ],[-0.89043478  3.03819368  0.        ],[-0.8442641   3.26811728  0.10553301],[-0.82667524  3.20003143 -0.10333441],[-0.80908645  3.13194582 -0.10113581],[-0.75412132  3.35701126  0.21546324],[-0.64638971  3.38455642  0.10773162]","[ 0.03628035  3.2294033  -0.21978024],[ 0.03786458  3.2834966  -0.23650861],[ 0.03897956  3.2942138  -0.2912045 ],[ 0.03805925  3.2805524  -0.32205093],[ 0.03813474  3.2860868  -0.24976064],[ 0.0649855   3.3007255  -0.24987599],[ 0.07447602  3.3194785  -0.29239404],[ 0.07836425  3.234942   -0.3310508 ],[ 0.08000882  3.2004685  -0.347401  ],[ 0.01096179  3.2747111  -0.2504024 ],[ 2.5837123e-03  3.2157626e+00 -2.9392952e-01],[ 2.5837123e-03  3.2157626e+00 -3.3509991e-01],[ 2.5837123e-03  3.2157626e+00 -3.5188895e-01],[ 0.05483066  3.2794678  -0.33320647],[ 0.04833196  3.1833255  -0.39949074],[ 0.04833196  3.1833255  -0.46336097],[ 0.02114584  3.2726097  -0.33435386],[ 0.01463366  3.1584203  -0.40072754],[ 0.01463366  3.1584203  -0.4651014 ]",Righthand wave
43.95389557,10:34.0,"[-0.91022229  3.10406199 -0.10113581],[-0.89043483  3.03658232 -0.0989372 ],[-0.8618529   3.33794211  0.        ],[-0.8442641   3.26811728 -0.10553301],[-0.8442641   3.26811728 -0.10553301],[-0.8442641   3.26811728  0.10553301],[-0.84426405  3.26982077  0.        ],[-0.82667527  3.19502224 -0.20666881],[-0.82667527  3.19502224 -0.20666881],[-0.82667524  3.20003143 -0.10333441],[-0.80908648  3.1270432  -0.20227161],[-0.80908648  3.1270432  -0.20227161],[-0.75412135  3.36391869  0.        ],[-0.75412133  3.36219316 -0.10773162],[-0.72334083  3.22496065 -0.10333441],[-0.60681482  3.16443575 -0.30340741],[-0.60681482  3.16443575 -0.30340741]","[ 0.04181489  3.2508838  -0.21683522],[ 0.03948513  3.2642589  -0.23594077],[ 0.04140109  3.272703   -0.2908164 ],[ 0.04072732  3.2549288  -0.3224038 ],[ 0.03995058  3.2663062  -0.24927232],[ 0.0665963   3.2748785  -0.24956246],[ 0.07711194  3.310701   -0.2916575 ],[ 0.08194591  3.1828637  -0.3270541 ],[ 0.08401278  3.1311677  -0.34218884],[ 0.01242581  3.2574923  -0.24977754],[ 2.5095493e-03  3.1421010e+00 -2.9042146e-01],[ 2.5095493e-03  3.1421010e+00 -3.3291420e-01],[ 2.5095493e-03  3.1421010e+00 -3.5009786e-01],[ 0.05697542  3.258934   -0.3348485 ],[ 0.05246262  3.1681464  -0.40229383],[ 0.05246262  3.1681464  -0.46647385],[ 0.02393557  3.2514296  -0.3339395 ],[ 0.01688559  3.169567   -0.40141574],[ 0.01688559  3.169567   -0.46556702]",Righthand wave
60.63938141,10:34.1,"[-1.7017199   5.77855161  0.56723994],[-1.31916259  3.24433853  0.32979064],[-1.2927794   3.17945191  0.32319485],[-1.20923237  3.29607385  0.21986044],[-1.18504775  3.22115738  0.32319485],[-1.09930218  3.33978059  0.10993022],[-1.09930218  3.33978059  0.10993022],[-1.07731615  3.26766177  0.21546324],[-1.0553301   3.19226457  0.31659903],[-0.9695846   3.3065008   0.10773162],[-0.94979715  3.23385933  0.21106602],[-0.93000966  3.15804547  0.31000321],[-0.8442641   3.26811728  0.10553301],[-0.8442641   3.26811728  0.10553301],[-0.82667524  3.20003143  0.10333441],[-0.82667519  3.20169943  0.        ],[-0.82667519  3.20169943  0.        ],[-0.80908645  3.13194582 -0.10113581],[-0.80908645  3.13194582 -0.10113581],[-0.8090864   3.13357833  0.        ],[-0.79149762  3.05906393 -0.1978744 ],[-0.79149759  3.06385997 -0.0989372 ],[-0.79149759  3.06385997 -0.0989372 ]","[ 0.04313326  3.3321161  -0.22602607],[ 0.04057482  3.2490776  -0.23780113],[ 0.04097724  3.24803    -0.29370564],[ 0.0402208   3.2353592  -0.32470608],[ 0.04067136  3.2488263  -0.25121275],[ 0.06833823  3.2574604  -0.2503135 ],[ 0.07924145  3.2674186  -0.29324177],[ 0.0792058   3.1351147  -0.32993442],[ 0.0791906   3.0819464  -0.34556735],[ 0.01241332  3.2369654  -0.25011164],[ 0.00549005  3.1847725  -0.2944306 ],[ 0.00549005  3.1847725  -0.3366196 ],[ 0.00549005  3.1847725  -0.35357395],[ 0.05692598  3.2391968  -0.33543307],[ 0.05235291  3.1722226  -0.40212783],[ 0.05235291  3.1722226  -0.466229  ],[ 0.02319129  3.2332687  -0.3348711 ],[ 0.01741418  3.1724494  -0.40154973],[ 0.01741418  3.1724494  -0.46564627]",Righthand wave
