elapsedtime,Timestamp,SortedPointCloud,Keypoints3D,label
55.64069748,01:51.0,"[-1.27519057  3.87414561 -0.12751906],[-1.12788409  3.84633754  0.12532045],[-1.12788403  3.8483786   0.        ],[-1.08830924  3.71137841  0.12092324],[-1.06852178  3.64389873  0.11872464],[-0.98497475  3.81280338 -0.12312184],[-0.98497469  3.81479078  0.        ],[-0.96738595  3.74471776 -0.12092324],[-0.93220819  3.5802137  -0.4661041 ],[-0.87724315  3.91112253 -0.12532045],[-0.86185289  3.83658409 -0.24624369],[-0.8464627   3.76807382 -0.24184649]","[ 0.06071138  3.8320055  -0.19442014],[ 0.05944683  3.8172276  -0.21056308],[ 0.06044903  3.8486342  -0.25850797],[ 0.06064872  3.836485   -0.28575477],[ 0.05968285  3.8245773  -0.22185366],[ 0.08372888  3.8360436  -0.22024195],[ 0.09303057  3.8657005  -0.25617144],[ 0.09303057  3.8657005  -0.29003248],[ 0.09303057  3.8657005  -0.303877  ],[ 0.03557348  3.8263628  -0.21967648],[ 0.02559994  3.8642714  -0.25473025],[ 0.02361605  3.8012152  -0.28795016],[ 0.02321137  3.7886038  -0.29472685],[ 0.07587446  3.8374782  -0.29058787],[ 0.06847212  3.6312432  -0.34377563],[ 0.06847212  3.6312432  -0.39927906],[ 0.04647452  3.8531911  -0.291071  ],[ 0.04463501  3.7528582  -0.34896055],[ 0.08689903  3.9642448  -0.3605571 ]",lefthand wave
54.85963821,01:51.1,"[-1.40270966  3.83194232  0.        ],[-1.40270966  3.82981995 -0.12751906],[-1.40270966  3.82981995 -0.12751906],[-1.37852499  3.76587428  0.        ],[-1.37852498  3.7637885  -0.12532045],[-1.35434025  3.69160269 -0.24624369],[-1.25320446  3.80115745 -0.2506409 ],[-1.2312184   3.7344704  -0.24624369],[-1.2092324   3.66778358 -0.24184649],[-1.10809664  3.77283577 -0.24624369],[-1.08830925  3.70546386 -0.24184649],[-1.06852178  3.64389873 -0.11872464],[-1.06852175  3.62839272 -0.3561739 ],[-1.04873432  3.57071958 -0.23305206],[-1.04873426  3.54783013 -0.4661041 ],[-0.96738595  3.74471776 -0.12092324],[-0.9497971   3.67663192 -0.11872464],[-0.84646272  3.61558476 -1.08830918],[-0.73873106  3.86806428 -0.12312184]","[ 0.05874941  3.8419833  -0.19198011],[ 0.05908066  3.7891726  -0.20557757],[ 0.06292631  3.8425398  -0.25196046],[ 0.06248872  3.8237026  -0.27865937],[ 0.06001599  3.8020155  -0.21685866],[ 0.08263122  3.8024542  -0.21720468],[ 0.09077536  3.845518   -0.25346178],[ 0.09077536  3.845518   -0.28750083],[ 0.09077536  3.845518   -0.3014181 ],[ 0.03614457  3.7958255  -0.21745034],[ 0.02525148  3.8537962  -0.25153625],[ 0.01785649  3.8326108  -0.28494734],[ 0.01636767  3.8283737  -0.29167393],[ 0.07572314  3.809451   -0.28613156],[ 0.06805377  3.5970812  -0.33811754],[ 0.06805377  3.5970812  -0.3941485 ],[ 0.04842196  3.8159463  -0.28580576],[ 0.04338056  3.7644353  -0.34368515],[ 0.04338056  3.7644353  -0.39722517]",lefthand wave
52.40321159,01:51.2,"[-1.18724638  3.60891651  0.        ],[-1.18724638  3.6069631   0.11872464],[-0.94979714  3.67087667 -0.23744927],[-0.8464627   3.76807382 -0.24184649],[-0.72553948  3.79321393 -0.24184649],[-0.72553948  3.79321393 -0.24184649],[-0.49248739  3.90123366 -0.24624369],[-0.36936553  3.91480996 -0.24624369]","[ 0.05308644  3.6761248  -0.18959753],[ 0.05646926  3.7408047  -0.20370226],[ 0.06053591  3.7863646  -0.25014436],[ 0.06107055  3.778744   -0.2765265 ],[ 0.05747305  3.7519484  -0.21516575],[ 0.07930848  3.718086   -0.21525252],[ 0.08855085  3.7914088  -0.25215825],[ 0.08855085  3.7914088  -0.2866879 ],[ 0.08855085  3.7914088  -0.30080575],[ 0.03320818  3.7366621  -0.21643075],[ 0.02480394  3.8189576  -0.2515802 ],[ 0.01822999  3.7674048  -0.28519955],[ 0.01689355  3.7570941  -0.29203415],[ 0.07373159  3.74702    -0.29112273],[ 0.06721605  3.5571208  -0.34709138],[ 0.06721605  3.5571208  -0.40375975],[ 0.04665731  3.7666793  -0.2903973 ],[ 0.04273009  3.7350914  -0.34965795],[ 0.04273009  3.7350914  -0.40362617]",lefthand wave
52.84309387,01:51.3,"[-1.57200213  3.53584197  0.        ],[-1.35434031  3.69980624  0.        ],[-1.35434031  3.69980624  0.        ],[-1.33015572  3.63373842  0.        ],[-1.25320451  3.80941185  0.        ],[-1.25320451  3.80734993 -0.12532045],[-1.18724638  3.60891651  0.        ],[-1.18724638  3.6069631  -0.11872464],[-1.06852178  3.64389873  0.11872464],[-1.04873432  3.57071958 -0.23305206],[-1.04873432  3.57641906 -0.11652603],[-1.04873426  3.57831688  0.        ],[-1.03774131  2.54193661 -3.11322396],[-1.02015245  2.4988529  -3.0604574 ],[-0.96738595  3.74471776 -0.12092324],[-0.93220825  3.60854607  0.11652603],[-0.91461949  3.53491836 -0.22865486],[-0.91461949  3.53491836 -0.22865486],[-0.91461946  3.52566222 -0.34298228],[-0.8970306   3.45786095 -0.33638646],[-0.8970306   3.45786095 -0.33638646],[-0.89703054  3.44511137 -0.44851528],[-0.83107246  3.70527399  0.11872464],[-0.72553948  3.79321393 -0.24184649]","[ 0.05389972  3.689212   -0.18996364],[ 0.05428305  3.662805   -0.20622338],[ 0.05873989  3.7087255  -0.25363865],[ 0.05921464  3.705493   -0.28020182],[ 0.05538289  3.6740313  -0.21792437],[ 0.07891929  3.6651638  -0.2172196 ],[ 0.08833565  3.7190628  -0.25618732],[ 0.09905355  3.7145474  -0.28976408],[ 0.10344321  3.712701   -0.30351588],[ 0.03147763  3.6825492  -0.21897608],[ 0.02149355  3.7566435  -0.25544947],[ 0.02149355  3.7566435  -0.29032028],[ 0.02149355  3.7566435  -0.30454025],[ 0.0743966   3.6965318  -0.29271105],[ 0.06630425  3.4958458  -0.3479413 ],[ 0.06630425  3.4958458  -0.4056387 ],[ 0.04418677  3.7122822  -0.29185757],[ 0.04155007  3.692696   -0.35120147],[ 0.04155007  3.692696   -0.40582314]",lefthand wave
58.35771561,01:51.4,"[-1.35434031  3.69980624  0.        ],[-1.35434031  3.69775705 -0.12312184],[-1.33015572  3.63373842  0.        ],[-1.33015572  3.63373842  0.        ],[-1.30597105  3.56767038  0.        ],[-1.23121844  3.74258     0.        ],[-1.20923245  3.67375878 -0.12092324],[-1.18724638  3.6069631  -0.11872464],[-1.18724638  3.6069631   0.11872464],[-1.02894685  3.41837106 -0.80029204],[-1.0025636   3.88088923 -0.12532045],[-0.93220819  3.5802137   0.4661041 ],[-0.91461941  3.49587786 -0.57163714],[-0.91461941  3.49587786 -0.57163714],[-0.89703064  3.35638114 -0.89703055],[-0.89703059  3.40842117 -0.67277292],[-0.89703056  3.42864937 -0.5606441 ],[-0.89703056  3.42864937 -0.5606441 ],[-0.87944178  3.29056968 -0.87944169],[-0.87944173  3.34158931 -0.65958128],[-0.87944171  3.36142088 -0.54965107],[-0.87944171  3.36142088 -0.54965107],[-0.86185293  3.25163935 -0.75412135],[-0.86185291  3.29419262 -0.53865807],[-0.83107246  3.70527399 -0.11872464],[-0.83107245  3.69956332 -0.23744927],[-0.81568221  3.63105281 -0.23305206],[-0.69915617  3.63292208  0.4661041 ],[-0.69915616  3.66270063  0.        ]","[ 0.05278656  3.603244   -0.18710539],[ 0.0543023   3.6223752  -0.20449188],[ 0.05899853  3.6733582  -0.25237292],[ 0.05861041  3.6651874  -0.27947238],[ 0.0554616   3.6348288  -0.21631186],[ 0.07868604  3.6039016  -0.21482256],[ 0.08815435  3.6615825  -0.25483358],[ 0.09798877  3.6574132  -0.28928584],[ 0.10201615  3.6557088  -0.3033947 ],[ 0.03072099  3.6360538  -0.21682458],[ 0.02141991  3.719079   -0.25391415],[ 0.02141991  3.719079   -0.28916505],[ 0.02141991  3.719079   -0.3035536 ],[ 0.07307614  3.6463947  -0.2924102 ],[ 0.06494673  3.444605   -0.34887606],[ 0.06494673  3.444605   -0.40747803],[ 0.04327929  3.6611557  -0.29243007],[ 0.04057872  3.6610825  -0.35248572],[ 0.04057872  3.6610825  -0.40762258]",lefthand wave
46.21696472,01:51.5,"[-1.33015572  3.63373842  0.        ],[-1.30597105  3.56767038  0.        ],[-1.30597105  3.56767038  0.        ],[-1.20923245  3.67574836  0.        ],[-1.18724638  3.60891651  0.        ],[-1.16526031  3.54016742 -0.11652603],[-1.16526031  3.54016742 -0.11652603],[-1.04873432  3.57641906 -0.11652603],[-0.93220825  3.60854607 -0.11652603],[-0.91461946  3.52566222  0.34298228],[-0.91461945  3.54046045 -0.11432743],[-0.89703063  3.46693909  0.22425765],[-0.89703063  3.46693909  0.22425765],[-0.87944174  3.40428875  0.10993022],[-0.87944174  3.40428875  0.10993022],[-0.87944172  3.31799918 -0.76951154],[-0.86185295  3.33620313 -0.10773162],[-0.86185295  3.33620313 -0.10773162],[-0.86185293  3.25163935 -0.75412135],[-0.86185293  3.25163935 -0.75412135],[-0.80029202  3.56804171 -0.11432743],[-0.80029201  3.56254254  0.22865486]","[ 0.05087826  3.4710014  -0.18145294],[ 0.0538085   3.5204253  -0.19810243],[ 0.05780697  3.5771446  -0.247675  ],[ 0.0579586   3.5634496  -0.27688116],[ 0.05479179  3.5342064  -0.21029332],[ 0.07824841  3.5013359  -0.21002811],[ 0.08917625  3.535672   -0.25174847],[ 0.09512423  3.512598   -0.28844365],[ 0.09757873  3.503164   -0.30358618],[ 0.03006971  3.5201914  -0.21277861],[ 0.02290261  3.6024878  -0.25198862],[ 0.02290261  3.6024878  -0.28844926],[ 0.02290261  3.6024878  -0.30334383],[ 0.07166901  3.5299273  -0.2918132 ],[ 0.06382704  3.3717167  -0.353991  ],[ 0.05947848  3.2827654  -0.4165035 ],[ 0.04333416  3.5405757  -0.2935245 ],[ 0.03856319  3.5379143  -0.35636213],[ 0.03856319  3.5379143  -0.41352656]",lefthand wave
48.24113846,01:51.6,"[-1.30597105  3.56767038  0.        ],[-1.28178637  3.50160234  0.        ],[-1.28178636  3.49966293  0.11652603],[-1.25760172  3.42791694  0.22865486],[-1.25760171  3.40496189  0.4573097 ],[-1.23341704  3.33948178 -0.44851528],[-1.18724638  3.6069631  -0.11872464],[-1.12128821  3.40103563 -0.22425765],[-0.98937197  3.35962283 -0.32979064],[-0.96958458  3.29243053 -0.32319485],[-0.94979712  3.225238   -0.31659903],[-0.86185295  3.32225865 -0.32319485],[-0.84426404  3.24245778 -0.42213203],[-0.78490177  3.49942545  0.11212882],[-0.78490176  3.49403203  0.22425765],[-0.76951152  3.42552153  0.21986044],[-0.75412132  3.35701126  0.21546324]","[ 0.05371381  3.3952353  -0.17311536],[ 0.05499163  3.4369202  -0.19088921],[ 0.05747005  3.4779627  -0.24160238],[ 0.05736743  3.4660225  -0.2726128 ],[ 0.05560875  3.4470487  -0.20351627],[ 0.07986671  3.4293754  -0.20486048],[ 0.09266257  3.4324994  -0.24585532],[ 0.09752579  3.3835104  -0.2834236 ],[ 0.09955499  3.3634806  -0.2990991 ],[ 0.03136767  3.460633   -0.20549911],[ 0.0243894   3.523615   -0.24539076],[ 0.01627524  3.494122   -0.28215635],[ 0.01291957  3.4820688  -0.2973611 ],[ 0.07226168  3.4607432  -0.29391333],[ 0.06555885  3.3351557  -0.3577527 ],[ 0.05990139  3.2420235  -0.42123654],[ 0.04274663  3.4709418  -0.2936697 ],[ 0.03549856  3.3911424  -0.35800388],[ 0.03549856  3.3911424  -0.4178136 ]",lefthand wave
62.59417534,01:51.8,"[-1.28178636  3.49966293  0.11652603],[-1.28178636  3.49966293  0.11652603],[-1.25760178  3.43553452  0.        ],[-1.25760177  3.43363171  0.11432743],[-1.25760177  3.43363171  0.11432743],[-1.23341705  3.36199539 -0.22425765],[-1.16526031  3.54208465  0.        ],[-1.12128825  3.40842116  0.        ],[-1.12128825  3.40842116  0.        ],[-1.12128821  3.40103563 -0.22425765],[-1.09930216  3.32527551 -0.32979064],[-1.09930214  3.33434859 -0.21986044],[-1.00256365  3.75124948 -1.00256354],[-1.00256365  3.75124948 -1.00256354],[-0.989372    3.36860338 -0.21986044],[-0.989372    3.37398025 -0.10993022],[-0.98497479  3.68543802 -0.98497469],[-0.98497479  3.68543802 -0.98497469],[-0.98497472  3.6503083  -1.10809657],[-0.9695846   3.3065008  -0.10773162],[-0.9695846   3.3065008   0.10773162],[-0.96958458  3.29243053 -0.32319485],[-0.96958455  3.30825539  0.        ],[-0.967386    3.61962678 -0.9673859 ],[-0.94979714  3.23902112  0.10553301],[-0.86185298  3.33098078 -0.21546324],[-0.84426413  3.26300151  0.21106602],[-0.73873108  3.29357691 -0.10553301],[-0.73873108  3.28850075 -0.21106602],[-0.70795063  3.1433555  -0.30340741],[-0.70795063  3.1433555  -0.30340741]","[ 0.05752383  3.3532612  -0.17101593],[ 0.05756579  3.390777   -0.18930481],[ 0.05827604  3.4384713  -0.24033017],[ 0.05715267  3.4288454  -0.27145508],[ 0.05774435  3.402642   -0.20213203],[ 0.08190273  3.372263   -0.20401803],[ 0.0927967   3.3641682  -0.24655776],[ 0.09929802  3.2730474  -0.28339168],[ 0.10200945  3.2364867  -0.29875377],[ 0.03241371  3.3964834  -0.20363194],[ 0.02345303  3.4806695  -0.2426517 ],[ 0.01557571  3.4205635  -0.28029495],[ 0.01233743  3.3964524  -0.29576975],[ 0.07110232  3.410213   -0.295545  ],[ 0.0662224   3.3033686  -0.36154196],[ 0.05929004  3.2727396  -0.42435315],[ 0.04072982  3.4121017  -0.29466352],[ 0.03288372  3.301429   -0.36044705],[ 0.03288372  3.301429   -0.4221196 ]",lefthand wave
49.9894619,01:51.8,"[-1.25760177  3.43363171  0.11432743],[-1.2334171   3.36946648  0.        ],[-1.2334171   3.36946648  0.        ],[-1.2334171   3.36946648  0.        ],[-1.14327432  3.47525301  0.        ],[-1.09930214  3.33434859 -0.21986044],[-1.09930214  3.33434859 -0.21986044],[-1.09930214  3.31253147 -0.43972085],[-1.07731621  3.15931121 -0.8618529 ],[-1.07731619  3.23015251 -0.53865807],[-1.07731616  3.25877016 -0.32319485],[-1.0553301   3.19226457 -0.31659903],[-0.93000961  3.08968142  0.72334085],[-0.86185295  3.32225865 -0.32319485],[-0.84426413  3.26300151 -0.21106602],[-0.84426406  3.22696413  0.52766504],[-0.82667527  3.19502224 -0.20666881],[-0.82667519  3.1749065   0.4133376 ],[-0.8090864   3.10735546  0.4045432 ],[-0.72334083  3.22496065  0.10333441],[-0.70795064  3.15634462  0.10113581],[-0.67717013  3.00668773 -0.29021577],[-0.63319806  3.29019368  0.42213203]","[ 0.05887292  3.3224835  -0.17092982],[ 0.05884174  3.3619916  -0.18933707],[ 0.05771762  3.406528   -0.2408341 ],[ 0.05631554  3.3984873  -0.27220964],[ 0.05855846  3.3731048  -0.20231442],[ 0.08335283  3.3416338  -0.20408319],[ 0.09310102  3.3204062  -0.2476248 ],[ 0.09729934  3.2019365  -0.28283826],[ 0.09908473  3.1540792  -0.2978133 ],[ 0.03303258  3.3683553  -0.20293196],[ 0.02156201  3.4365072  -0.2431589 ],[ 0.01399894  3.4068272  -0.28174797],[ 0.01090668  3.394839   -0.29752558],[ 0.07072933  3.3883517  -0.2960092 ],[ 0.0660588   3.3000371  -0.36421546],[ 0.05913675  3.1948533  -0.42904007],[ 0.03959368  3.3853528  -0.2951224 ],[ 0.03175966  3.2619739  -0.3627892 ],[ 0.03175966  3.2619739  -0.42541102]",lefthand wave
52.52361298,01:51.9,"[-1.37192915  3.38957215  0.11432743],[-1.2334171   3.36946648  0.        ],[-1.2334171   3.36946648  0.        ],[-1.2334171   3.36760026 -0.11212882],[-1.20923243  3.30339844  0.        ],[-1.20923243  3.30339844  0.        ],[-1.09930218  3.33978059 -0.10993022],[-0.96958461  3.30123147 -0.21546324],[-0.96958461  3.30123147 -0.21546324],[-0.9695846   3.3065008  -0.10773162],[-0.96958454  3.26410803 -0.53865807],[-0.94979714  3.23902112 -0.10553301],[-0.94979714  3.23902112 -0.10553301],[-0.94979712  3.225238   -0.31659903],[-0.94979708  3.19749352 -0.52766504],[-0.93000969  3.16648719 -0.20666881],[-0.93000968  3.17154144 -0.10333441],[-0.93000968  3.17154144  0.10333441],[-0.93000962  3.130879   -0.51667201],[-0.91022226  3.09085317  0.30340741],[-0.80908648  3.1270432  -0.20227161],[-0.80908645  3.13194582  0.10113581]","[ 0.05716956  3.2551591  -0.16737607],[ 0.05772983  3.3030875  -0.185869  ],[ 0.05612297  3.3603148  -0.2381821 ],[ 0.05477895  3.355675   -0.27011696],[ 0.05732238  3.317413   -0.19913383],[ 0.08277041  3.2980442  -0.20165832],[ 0.09319475  3.2907505  -0.24648565],[ 0.09659897  3.1399457  -0.27855515],[ 0.09806046  3.07936    -0.2923235 ],[ 0.03133583  3.3077352  -0.19926694],[ 0.01932141  3.3841548  -0.24023715],[ 0.01194155  3.3549435  -0.28005132],[ 0.00894058  3.3432088  -0.29624164],[ 0.0689466   3.3460684  -0.29538786],[ 0.06487383  3.2687604  -0.3636957 ],[ 0.05663592  3.1980112  -0.43000028],[ 0.03797634  3.3396933  -0.2942972 ],[ 0.03376235  3.2482889  -0.36266536],[ 0.03376235  3.2482889  -0.42685294]",lefthand wave
