elapsedtime,Timestamp,SortedPointCloud,Keypoints3D,label
58.264970779418945,2024-06-24 13:50:53.664000,"[-1.7478904   3.29379331  0.        ],[-1.71491148  3.22962344  0.11432743],[-1.71491148  3.22962344  0.11432743],[-1.71491148  3.22962344  0.11432743],[-1.63136439  3.35100987 -0.11652603],[-1.57200213  3.53584197  0.        ],[-1.57200213  3.53584197  0.        ],[-1.56980352  3.19517966  0.44851528],[-1.56980352  3.19517966  0.44851528],[-1.56980352  3.19517966  0.44851528],[-1.53902303  3.13252901  0.43972085],[-1.53902303  3.13252901  0.43972085],[-1.42469562  3.51392837 -0.23744927]","[-0.03930184  3.393406   -0.19802554],[-0.04416744  3.4566875  -0.21295144],[-0.04150164  3.5339265  -0.26411924],[-0.04402422  3.5135026  -0.29506743],[-0.04348522  3.476131   -0.22604613],[-0.0200839   3.5247278  -0.22875294],[-0.01022117  3.6322577  -0.2700273 ],[-0.00443093  3.5843072  -0.30804536],[-3.2542348e-03  3.5747170e+00 -3.1577137e-01],[-0.07024286  3.3958843  -0.22711073],[-0.08873424  3.3934908  -0.27141124],[-0.08883959  3.3288362  -0.31244054],[-0.08888386  3.3024013  -0.3296786 ],[-0.0297275   3.5269916  -0.30264977],[-0.0297275   3.5269916  -0.36806065],[-0.0297275   3.5269916  -0.42958945],[-0.06049141  3.4896035  -0.29985294],[-0.06049141  3.4896035  -0.3659646 ],[-0.06049141  3.4896035  -0.42815262]",None
6.017446517944336,2024-06-24 13:50:53.727994,"[-1.74789047  3.29173143  0.11652603],[-1.7149115   3.21339406 -0.34298228],[-1.71491148  3.223547   -0.22865486],[-1.68193238  3.16155565 -0.22425765],[-1.66214488  3.41423654 -0.11872464],[-1.64895327  3.05835269  0.54965107],[-1.6313644   3.34492634 -0.23305206],[-1.60058401  3.28181466 -0.22865486],[-1.57200213  3.53584197  0.        ],[-1.57200213  3.53584197  0.        ],[-1.56980357  3.22650568  0.        ],[-1.56980351  3.20892244  0.33638646],[-1.56980351  3.21870278  0.22425765],[-1.54342025  3.46952312  0.11872464],[-1.53902303  3.13252901  0.43972085],[-1.53902303  3.13252901  0.43972085],[-1.51483837  3.38928534 -0.34957808],[-1.51483837  3.38928534  0.34957808],[-1.50824264  3.06987858  0.43092645],[-1.50824264  3.06987858  0.43092645],[-1.4246956  3.5219419  0.       ]","[-0.0390484   3.3482606  -0.20147511],[-0.045448    3.4209487  -0.21332513],[-0.04318684  3.4823232  -0.26585993],[-0.04438119  3.478894   -0.29708105],[-0.04487217  3.4363718  -0.2267033 ],[-0.02060896  3.4980981  -0.2290201 ],[-0.01196641  3.592221   -0.271759  ],[-0.00506364  3.537791   -0.30977622],[-0.00365752  3.526905   -0.31752047],[-0.07276927  3.3586094  -0.22720584],[-0.09059418  3.3508985  -0.27264953],[-0.0907203   3.2958243  -0.31456065],[-0.09074604  3.2848094  -0.3231115 ],[-0.02677006  3.5067048  -0.30503473],[-0.02677006  3.5067048  -0.37082374],[-0.02677006  3.5067048  -0.4327082 ],[-0.06282488  3.4545343  -0.30451214],[-0.06509501  3.230597   -0.36547905],[-0.06509501  3.230597   -0.4326526 ]",None
51.44047737121582,2024-06-24 13:50:53.842890,"[-2.09746863  3.08078598  0.11652603],[-1.86441643  3.22716103 -0.11652603],[-1.82923884  3.16627134 -0.11432743],[-1.62916585  3.55786499 -0.87724317],[-1.56980351  3.20892244  0.33638646],[-1.53902303  3.13252901  0.43972085],[-1.53902302  3.14600232  0.32979064],[-1.51483837  3.38928534 -0.34957808],[-1.50824264  3.06987858  0.43092645],[-1.50824264  3.06987858  0.43092645],[-1.50824264  3.06987858  0.43092645],[-1.48625658  3.32533671 -0.34298228],[-1.48625655  3.31155084 -0.4573097 ],[-1.4774622   2.9905158   0.52766504],[-1.4774622   2.9905158   0.52766504],[-1.45767469  3.26138786 -0.33638646],[-1.45767467  3.24786711 -0.44851528],[-1.42909278  3.18418337  0.43972085],[-1.23341704  3.33948178  0.44851528]","[-0.04828867  3.292472   -0.19801338],[-0.04863469  3.3643384  -0.21382195],[-0.04510045  3.4265397  -0.2678802 ],[-0.04417519  3.4259884  -0.3001391 ],[-0.04774523  3.3797789  -0.22742663],[-0.02073336  3.4376132  -0.22702488],[-0.01409872  3.5399725  -0.26928043],[-0.00628974  3.4932253  -0.30785975],[-0.00470279  3.483876   -0.31569982],[-0.07733095  3.2963867  -0.22745569],[-0.09524028  3.279276   -0.27329406],[-0.08774175  3.2368624  -0.31513166],[-0.08621839  3.2283797  -0.3236311 ],[-0.02562045  3.4527862  -0.3043012 ],[-0.02562045  3.4527862  -0.37111676],[-0.02562045  3.4527862  -0.43396688],[-0.06203409  3.4204     -0.30374143],[-0.06476129  3.2058482  -0.3664493 ],[-0.06476129  3.2058482  -0.4341406 ]",None
50.48108100891113,2024-06-24 13:50:53.959574,"[-2.05789384  3.02265808  0.11432743],[-1.94356625  3.09951769  0.        ],[-1.79406116  3.07486597  0.44851528],[-1.79406115  3.09930238  0.22425765],[-1.72370582  2.85844289  0.8618529 ],[-1.68193232  3.1694993   0.        ],[-1.64895328  3.09956429  0.21986044],[-1.64895327  3.05835269  0.54965107],[-1.64895322  3.10735219  0.        ],[-1.50824269  3.09997612  0.        ],[-1.50824263  3.09247922  0.21546324],[-1.4774622   2.9905158   0.52766504],[-1.47746214  3.00722793  0.42213203],[-1.45767467  3.24786711 -0.44851528],[-1.42909278  3.18418337 -0.43972085],[-1.40051099  3.12049985 -0.43092645],[-1.39831234  3.44885555  0.23305206],[-1.37192913  3.06954153  0.31659903],[-1.16526031  3.54016742  0.11652603]","[-0.04631826  3.2270243  -0.19319305],[-0.05259879  3.2651188  -0.21088652],[-0.04435354  3.3577666  -0.2639663 ],[-0.04419702  3.3477354  -0.29580194],[-0.05047335  3.288509   -0.22456926],[-0.02402309  3.3621824  -0.22336613],[-0.01491453  3.4705179  -0.2656603 ],[-0.0053608   3.422617   -0.30446532],[-0.00341785  3.4130368  -0.31235707],[-0.08139321  3.2164795  -0.22720592],[-0.09562509  3.2112749  -0.27475968],[-0.09308542  3.1632729  -0.3184095 ],[-0.09256822  3.1536727  -0.32729894],[-0.0266558   3.3620496  -0.30392092],[-0.0266558   3.3620496  -0.37253696],[-0.0266558   3.3620496  -0.43708068],[-0.061917   3.3289034 -0.3047696],[-0.06475828  3.191485   -0.37472883],[-0.06475828  3.191485   -0.44272202]",None
14.4805908203125,2024-06-24 13:50:54.037868,"[-1.68193238  3.16155565 -0.22425765],[-1.64895331  3.01056296 -0.76951154],[-1.63136439  3.35100987  0.11652603],[-1.63136439  3.35100987  0.11652603],[-1.61597428  2.99718577  0.53865807],[-1.61597428  2.99718577  0.53865807],[-1.60058407  3.28977056  0.        ],[-1.600584    3.28778342 -0.11432743],[-1.600584    3.28778342  0.11432743],[-1.600584    3.28778342  0.11432743],[-1.58299513  2.95303922  0.42213203],[-1.56980351  3.21870278 -0.22425765],[-1.56980351  3.22455675 -0.11212882],[-1.56980351  3.22455675  0.11212882],[-1.53902303  2.96607942  1.09930219],[-1.53902302  2.92298638  1.20923243],[-1.50824263  3.08308242  0.32319485],[-1.47746214  3.02016231  0.31659903],[-1.34554589  3.2030399  -0.89703055]","[-0.04316538  3.195759   -0.1914481 ],[-0.05077685  3.232748   -0.20888415],[-0.044247    3.3167806  -0.26312807],[-0.04381257  3.3121     -0.29489085],[-0.04909756  3.2539492  -0.22283408],[-0.0219187   3.3136992  -0.22357033],[-0.01376387  3.4271896  -0.26586   ],[-0.00861953  3.387076   -0.3065078 ],[-0.007576    3.379053   -0.31475317],[-0.0799255   3.1841562  -0.22541896],[-0.09634118  3.1761107  -0.27268112],[-0.09185608  3.1374931  -0.31670812],[-0.0909458   3.1297696  -0.32564393],[-0.02582181  3.3276093  -0.30337515],[-0.02582181  3.3276093  -0.37269813],[-0.02582181  3.3276093  -0.43790683],[-0.06156846  3.2965512  -0.30476993],[-0.06490485  3.156187   -0.3753796 ],[-0.06490485  3.156187   -0.44412997]",None
59.52191352844238,2024-06-24 13:50:54.146228,"[-1.78086949  2.48472253 -2.25576818],[-1.61597429  3.03757315  0.21546324],[-1.58299519  2.9755818   0.21106602],[-1.56980351  3.22455675 -0.11212882],[-1.53902302  3.15559089  0.21986044],[-1.50824262  3.09810362  0.10773162],[-1.47746214  3.02936733 -0.21106602],[-1.47746213  3.03487695  0.10553301],[-1.4466817   2.97344635  0.        ],[-1.44668164  2.96625545  0.20666881],[-1.44668164  2.96625545  0.20666881],[-1.42909278  3.18418337 -0.43972085],[-1.40051102  3.13349038 -0.32319485],[-1.31916258  3.16896614 -0.76951154],[-1.29277939  3.10558697 -0.75412135],[-1.26639611  3.04220757 -0.7387311 ]","[-0.04272417  3.1336544  -0.1891074 ],[-0.04600519  3.1820664  -0.20791376],[-0.04246812  3.2620463  -0.263726  ],[-0.04306903  3.2600083  -0.29584077],[-0.04510371  3.202076   -0.22213848],[-0.01761936  3.2828794  -0.2226541 ],[-0.01065877  3.3710206  -0.26709408],[-2.9378682e-03  3.3202496e+00 -3.0760407e-01],[-1.3652742e-03  3.3100953e+00 -3.1585521e-01],[-0.07538593  3.139129   -0.22556916],[-0.09411532  3.1140842  -0.27293146],[-0.09039555  3.077917   -0.3180399 ],[-0.08964109  3.0706835  -0.3271891 ],[-0.02513766  3.2722306  -0.306867  ],[-0.03283411  3.1181881  -0.3800294 ],[-0.02741056  3.0217073  -0.45378673],[-0.06161799  3.2439108  -0.30702057],[-0.03930689  3.1366127  -0.37530935],[-0.03930689  3.1366127  -0.44548497]",None
20.097017288208008,2024-06-24 13:50:54.225911,"[-2.5723671  5.772373   0.3957488],[-2.34810944  5.79147453  0.39135158],[-2.34810944  5.79147453  0.39135158],[-2.32172616  5.72640171  0.38695437],[-1.61597429  3.03757315  0.21546324],[-1.61597429  3.03757315  0.21546324],[-1.58299521  2.96620985  0.31659903],[-1.58299519  2.98119082  0.10553301],[-1.58299513  2.95303922  0.42213203],[-1.55001611  2.90441375  0.31000321],[-1.55001609  2.91908261  0.10333441],[-1.55001603  2.8915175   0.4133376 ],[-1.53902308  3.16324079  0.        ],[-1.5170371   2.8515993   0.20227161],[-1.5170371   2.8515993   0.20227161],[-1.51703704  2.829996    0.4045432 ],[-1.50824269  3.09997612  0.        ],[-1.47746214  3.02016231 -0.31659903],[-1.4290928   3.21252135 -0.10993022]","[-0.03602451  3.0830786  -0.1895829 ],[-0.0425491   3.1145604  -0.20909992],[-0.03941059  3.2024674  -0.26604244],[-0.03995528  3.203488   -0.2988103 ],[-0.04175398  3.136371   -0.22352557],[-0.01379651  3.2124     -0.22567962],[-0.00697495  3.3131454  -0.2702154 ],[ 1.7475784e-03  3.2524469e+00 -3.1087121e-01],[ 0.00353131  3.240307   -0.31918514],[-0.07462271  3.0621393  -0.22489758],[-0.09238741  3.0634854  -0.2733083 ],[-0.0900728   3.0147827  -0.31909868],[-0.08960087  3.0050423  -0.32843488],[-0.02110583  3.221733   -0.30947196],[-0.03060587  3.0549035  -0.3836795 ],[-0.02866427  2.901369   -0.4597856 ],[-0.05919283  3.192099   -0.30914983],[-0.06284249  3.0936027  -0.38550484],[-0.06284249  3.0936027  -0.45723873]",None
18.292665481567383,2024-06-24 13:50:54.342765,"[-2.04690076  2.7402824   0.43092645],[-2.00512724  2.69884039  0.31659903],[-1.68852813  2.92271196 -0.10553301],[-1.55001611  2.90441375 -0.31000321],[-1.484058    2.78960795  0.1978744 ],[-1.4466817   2.97344635  0.        ],[-1.41590126  2.88192685 -0.4045432 ],[-1.41590126  2.88192685  0.4045432 ],[-1.41590125  2.90842382  0.10113581],[-1.38512075  2.84519715  0.0989372 ],[-1.37192913  3.0201623  -0.63319805],[-1.34334727  2.97703532 -0.51667201],[-1.31476543  2.92944886 -0.4045432 ],[-1.28618356  2.8912693   0.0989372 ],[-1.28618355  2.8929616   0.        ],[-1.26639614  3.0146258  -0.84426405],[-1.26639614  3.0146258  -0.84426405],[-1.2576017   2.7870118   0.48369294],[-1.24001286  2.95182103 -0.82667519],[-1.24001286  2.95182103 -0.82667519],[-1.21362967  2.88901647 -0.8090864 ],[ 5.22388401  3.23170603 -0.7739087 ]","[-0.02860253  3.026811   -0.19155103],[-0.03665404  3.0644784  -0.21015255],[-0.03533798  3.1288042  -0.26964936],[-0.03743469  3.1215036  -0.30343375],[-0.0363243   3.0803454  -0.22505923],[-0.00729795  3.167151   -0.22603177],[-1.7143339e-03  3.2533011e+00 -2.7232036e-01],[ 0.00566961  3.1862562  -0.31393206],[ 0.00718385  3.1728473  -0.32246542],[-0.06926315  3.0115798  -0.22631691],[-0.08590307  3.0078616  -0.27622634],[-0.08563947  2.944838   -0.3227355 ],[-0.08558539  2.9322333  -0.3322772 ],[-0.01821259  3.1394296  -0.31295443],[-0.02978683  2.9696097  -0.3894195 ],[-0.02915473  2.8848288  -0.46775344],[-0.05724721  3.1125572  -0.31230518],[-0.05929201  3.0242279  -0.39083657],[-0.05929201  3.0242279  -0.46359783]",None
66.58411026000977,2024-06-24 13:50:54.449572,"[-1.51703709  2.81368462  0.50567901],[-1.48405799  2.7948664   0.0989372 ],[-1.48405798  2.7525175   0.49468598],[-1.44668164  2.96625545 -0.20666881],[-1.44668164  2.96625545 -0.20666881],[-1.41590125  2.90314377 -0.20227161],[-1.41590125  2.90842382 -0.10113581],[-1.38512074  2.76139377  0.69256041],[-1.35434032  2.74130609  0.48369294],[-1.2576017   2.74642207  0.67717016],[-1.25760168  2.81374634  0.29021577],[-1.24001284  3.04967823 -0.31000321],[-1.22901991  2.72367077  0.47269995],[-1.22901991  2.72367077  0.47269995],[-1.22901991  2.72367077  0.47269995],[-1.21362969  2.9727734  -0.4045432 ],[-1.18724637  2.91990477 -0.29681159],[-1.11249385  2.9967616  -0.50567901]","[-0.01707906  2.9819684  -0.1895943 ],[-0.02594401  3.0060308  -0.20942654],[-0.02936421  3.0613916  -0.2703661 ],[-0.0321781   3.0486844  -0.30498302],[-0.02679656  3.0196426  -0.22461706],[ 1.1422932e-03  3.1194527e+00 -2.2730441e-01],[ 0.0044626   3.1856039  -0.27495566],[ 0.01063147  3.1103272  -0.31780574],[ 0.01190127  3.0952718  -0.32662582],[-0.06033556  2.956357   -0.2235367 ],[-0.08042368  2.9393342  -0.27298525],[-0.08028074  2.8790667  -0.32099047],[-0.08025143  2.8670132  -0.3308337 ],[-0.01298496  3.0693545  -0.31535378],[-0.02526394  2.9163852  -0.39578003],[-0.02978002  2.88378    -0.4731075 ],[-0.0523736  3.0374372 -0.3143738],[-0.05274861  2.9444063  -0.39614323],[-0.05274861  2.9444063  -0.47048303]",None
55.09376525878906,2024-06-24 13:50:54.567775,"[-1.56980357  3.06462659 -1.0091594 ],[-1.48405802  2.78082175  0.29681159],[-1.45107891  2.71902564  0.29021577],[-1.4510789   2.72761659  0.19347718],[-1.44668164  2.97165028 -0.10333441],[-1.41590125  2.90842382 -0.10113581],[-1.38512081  2.8469168   0.        ],[-1.38512076  2.84003189 -0.1978744 ],[-1.35434027  2.75662555  0.38695435],[-1.35434026  2.77692    -0.19347718],[-1.35434016  1.62408851  3.32428987],[-1.32355988  2.71380833  0.18907999],[-1.32355988  2.71380833  0.18907999],[-1.31476544  2.9572497   0.        ],[-1.28618357  2.87769519  0.29681159],[-1.24001284  3.06365163 -0.10333441],[-1.23121837  1.71930279  3.32428987],[-1.22901986  2.73839786  0.37815995],[-1.13667849  3.10519454  0.        ]","[-0.01014175  2.925902   -0.18374339],[-0.01836632  2.9441395  -0.20479715],[-0.02222268  3.003864   -0.267473  ],[-0.02520683  2.9873524  -0.30365166],[-0.01931919  2.958675   -0.22028384],[ 0.00913346  3.0570028  -0.22398286],[ 0.01155014  3.1215613  -0.27183434],[ 0.01964712  3.0722494  -0.31652337],[ 0.02129781  3.0623872  -0.32563388],[-0.05354202  2.8777812  -0.21966077],[-0.0732476  2.868998  -0.2694947],[-0.07490665  2.7936127  -0.31850523],[-0.07524928  2.7785356  -0.32862645],[-0.0073289   3.0062797  -0.32008684],[-0.0226768   2.8902545  -0.40382227],[-0.03147904  2.8746266  -0.4799653 ],[-0.04656783  2.9511495  -0.31737992],[-0.04569956  2.824131   -0.4022817 ],[-0.04569956  2.824131   -0.47935647]",None
