elapsedtime,Timestamp,SortedPointCloud,Keypoints3D,label
51.75089836,35:55.1,"[-1.84023191  6.26560224  0.40894041],[-1.82044459  6.19823055  0.40454322],[-1.63576163  6.33197702  0.2044702 ],[-1.42689434  3.89801036  0.        ],[-1.35434025  3.69160269  0.24624369],[-1.27519058  3.87624371  0.        ],[-1.25320451  3.80941185  0.        ],[-1.25320448  3.79081414  0.37596134],[-1.23121841  3.72430856  0.36936552],[-1.18724634  3.60109654  0.23744927],[-1.12788407  3.82997008  0.37596134],[-1.1080966   3.76277755  0.36936552],[-1.08830925  3.70546386  0.24184649],[-1.08830925  3.70546386  0.24184649],[-1.06852178  3.63809172  0.23744927],[-0.9673859   3.74666968  0.        ],[-0.84646269  3.75835977 -0.36276972],[-0.83107244  3.69002589 -0.3561739 ],[-0.83107244  3.69002589 -0.3561739 ],[-0.81568219  3.60854608 -0.4661041 ],[-0.81568219  3.60854608 -0.4661041 ]","[ 0.06291744  3.8478768  -0.21065544],[ 0.05270566  3.8353186  -0.22430843],[ 0.05453973  3.8786204  -0.27058175],[ 0.05465706  3.8676836  -0.2986544 ],[ 0.05316418  3.846053   -0.23587671],[ 0.07771377  3.8492239  -0.23643132],[ 0.09181084  3.826054   -0.2722192 ],[ 0.09181084  3.826054   -0.30769777],[ 0.09181084  3.826054   -0.3222036 ],[ 0.02781105  3.8626053  -0.232779  ],[ 0.01550536  3.8966331  -0.2681302 ],[ 0.01550536  3.8966331  -0.30296618],[ 0.01550536  3.8966331  -0.3172093 ],[ 0.06985967  3.862975   -0.30578384],[ 0.06428984  3.5782979  -0.35089695],[ 0.06098743  3.3984032  -0.41563445],[ 0.04091308  3.8923726  -0.30482298],[ 0.04091308  3.8923726  -0.36190784],[ 0.04091308  3.8923726  -0.4202879 ]",lefthand wave
60.51325798,35:55.2,"[-1.37852499  3.76587428  0.        ],[-1.37852498  3.7637885  -0.12532045],[-1.35434031  3.69775705 -0.12312184],[-1.35434031  3.69775705 -0.12312184],[-1.28178636  3.49966293 -0.11652603],[-1.08830925  3.70546386 -0.24184649],[-1.08830924  3.71137841 -0.12092324],[-0.98497475  3.81280338 -0.12312184],[-0.98497469  3.81479078  0.        ],[-0.96738595  3.74471776  0.12092324],[-0.9673859   3.74666968  0.        ],[-0.9497971   3.67663192 -0.11872464],[-0.94979705  3.67854834  0.        ],[-0.93220828  3.6028974  -0.23305206],[-0.93220825  3.60854607 -0.11652603],[-0.93220821  3.56310612 -0.58263013],[-0.91461944  3.47525302 -0.68596456],[-0.91461944  3.47525302 -0.68596456],[-0.89703057  3.38435924 -0.78490179],[-0.89703057  3.38435924 -0.78490179],[-0.89703057  3.38435924 -0.78490179],[-0.87944178  3.29056968 -0.87944169],[-0.83107243  3.67663192 -0.47489853],[-0.80029201  3.50334769 -0.68596456],[-0.59362319  3.75064638 -0.11872464]","[ 0.0627104   3.7248814  -0.20278294],[ 0.05019806  3.6912699  -0.21471438],[ 0.05617636  3.767675   -0.26177126],[ 0.05616136  3.74325    -0.29003602],[ 0.05169466  3.7101047  -0.22649461],[ 0.07404996  3.6717858  -0.2291529 ],[ 0.08867805  3.6936367  -0.2668647 ],[ 0.08867805  3.6936367  -0.30361834],[ 0.08867805  3.6936367  -0.3186455 ],[ 0.02661543  3.701634   -0.23008205],[ 0.01687984  3.735922   -0.26810366],[ 0.01687984  3.735922   -0.3044413 ],[ 0.01687984  3.735922   -0.31929845],[ 0.06768282  3.7091975  -0.30103925],[ 0.06075063  3.479624   -0.35650176],[ 0.05592704  3.2764957  -0.41994593],[ 0.04312469  3.723603   -0.30180505],[ 0.04312469  3.723603   -0.36236417],[ 0.04312469  3.723603   -0.42163274]",lefthand wave
55.79972267,35:55.2,"[-1.35434031  3.69980624  0.        ],[-1.33015572  3.63373842  0.        ],[-1.33015572  3.63373842  0.        ],[-1.30597105  3.56767038  0.        ],[-1.23121844  3.74258     0.        ],[-1.18724638  3.60891651  0.        ],[-1.04873432  3.57071958  0.23305206],[-1.04873429  3.56120019  0.34957808],[-1.04873424  3.53056566  0.58263013],[-1.02894693  3.50334767  0.22865486],[-1.02894689  3.49400789  0.34298228],[-0.96958454  3.26410803 -0.53865807],[-0.93220825  3.60854607 -0.11652603],[-0.91461946  3.52566222  0.34298228],[-0.89703063  3.46693909  0.22425765],[-0.89703063  3.46693909  0.22425765],[-0.87944171  3.36142088 -0.54965107],[-0.81568221  3.63665773 -0.11652603],[-0.80029202  3.56804171 -0.11432743],[-0.80029202  3.56804171 -0.11432743],[-0.78490177  3.49942545 -0.11212882],[-0.78490176  3.49403203 -0.22425765],[5.7383575  2.67679526 0.        ],[ 5.87027366  2.17014963 -0.19567579]","[ 0.05652523  3.619926   -0.19549204],[ 0.05112411  3.630448   -0.21248251],[ 0.05578405  3.6985178  -0.26114312],[ 0.05525851  3.675155   -0.29006082],[ 0.05228148  3.6471193  -0.22456816],[ 0.07573199  3.630429   -0.22770524],[ 0.09000733  3.6275952  -0.26638934],[ 0.09000733  3.6275952  -0.30381703],[ 0.09000733  3.6275952  -0.31911984],[ 0.0283241   3.6558225  -0.22849756],[ 0.0161141   3.6896343  -0.26647204],[ 0.0161141   3.6896343  -0.30327043],[ 0.0161141  3.6896343 -0.3183159],[ 0.06855115  3.6541703  -0.30072063],[ 0.06052215  3.43123    -0.35744599],[ 0.05548154  3.2570605  -0.42266846],[ 0.04139523  3.678039   -0.30070424],[ 0.04139523  3.678039   -0.361843  ],[ 0.04139523  3.678039   -0.42121893]",lefthand wave
53.2476902,35:55.4,"[-1.30597105  3.56767038  0.        ],[-1.30597105  3.56767038  0.        ],[-1.28178637  3.50160234  0.        ],[-1.28178637  3.50160234  0.        ],[-1.25760177  3.43363171 -0.11432743],[-1.18724638  3.6069631  -0.11872464],[-1.14327432  3.47337196  0.11432743],[-1.12128825  3.40657627  0.11212882],[-1.12128822  3.39178109  0.33638646],[-1.12128821  3.40103563  0.22425765],[-1.09930214  3.31253147  0.43972085],[-1.02894692  3.50893961 -0.11432743],[-0.96958456  3.28006953 -0.43092645],[-0.96958456  3.28006953  0.43092645],[-0.94979709  3.21312927 -0.42213203],[-0.8970306   3.4723746   0.11212882],[-0.75412132  3.35701126 -0.21546324]","[ 0.04965405  3.4641583  -0.18969204],[ 0.05289735  3.504557   -0.20748697],[ 0.05414011  3.5603628  -0.2578655 ],[ 0.05372313  3.550092   -0.2881795 ],[ 0.05320974  3.5184195  -0.22015046],[ 0.07845476  3.4803932  -0.22135042],[ 0.09107788  3.472175   -0.2623484 ],[ 0.08554931  3.3946588  -0.30111915],[ 0.08325726  3.363527   -0.317193  ],[ 0.02616867  3.5188646  -0.2196716 ],[ 0.01112047  3.541808   -0.25864702],[ 0.01112047  3.541808   -0.2977434 ],[ 0.01112047  3.541808   -0.3134451 ],[ 0.06896761  3.5197892  -0.30345973],[ 0.06064883  3.328159   -0.36480862],[ 0.05103056  3.2014472  -0.4317954 ],[ 0.0376379   3.5598552  -0.30335134],[ 0.0376379   3.5598552  -0.36619678],[ 0.0376379   3.5598552  -0.42610198]",lefthand wave
59.21912193,35:55.5,"[-1.37192915  3.38957215  0.11432743],[-1.30597104  3.56569438  0.11872464],[-1.28178637  3.50160234  0.        ],[-1.28178636  3.49966293  0.11652603],[-1.28178636  3.49966293  0.11652603],[-1.25760178  3.43553452  0.        ],[-1.25760177  3.43363171 -0.11432743],[-1.14327429  3.45828668 -0.34298228],[-1.12128825  3.40657627 -0.11212882],[-1.12128822  3.39178109 -0.33638646],[-1.12128822  3.39178109 -0.33638646],[-1.09930216  3.32527551 -0.32979064],[-1.09930216  3.32527551 -0.32979064],[-1.00915941  3.41394983 -0.44851528],[-0.94979708  3.19749352 -0.52766504],[-0.86185291  3.29419262 -0.53865807],[-0.86185291  3.29419262 -0.53865807],[-0.84426406  3.22696413 -0.52766504],[-0.84426406  3.22696413 -0.52766504],[-0.84426404  3.24245778 -0.42213203],[-0.72334083  3.22496065 -0.10333441],[-0.70795064  3.15634462 -0.10113581],[-0.70795063  3.15147997 -0.20227161],[0.09673859 3.0191121  0.67717016],[0.0989372  3.08772836 0.69256041]","[ 0.05210954  3.3937483  -0.18092154],[ 0.0523836   3.4212716  -0.19994622],[ 0.05212389  3.4672465  -0.2518651 ],[ 0.05105278  3.458976   -0.2835869 ],[ 0.05231814  3.4327474  -0.21303596],[ 0.07898892  3.397262   -0.21334548],[ 0.09220363  3.3432226  -0.2540942 ],[ 0.08784683  3.2231717  -0.29106593],[ 0.08598797  3.1745353  -0.3068402 ],[ 0.02516824  3.4324625  -0.21322027],[ 0.00805165  3.4490254  -0.25282073],[ 0.00805165  3.4490254  -0.29275188],[ 0.00805165  3.4490254  -0.30892926],[ 0.0657559   3.4422228  -0.30419713],[ 0.06284218  3.3323367  -0.37055796],[ 0.0521263   3.1998637  -0.43802288],[ 0.03498398  3.4492893  -0.30443358],[ 0.03498398  3.4492893  -0.36935464],[ 0.03498398  3.4492893  -0.4316052 ]",lefthand wave
57.00969696,35:55.5,"[-1.91278574  5.78597935  0.57383572],[-1.74129468  5.91293622  0.58043154],[-1.37192914  3.38378295  0.22865486],[-1.25760177  3.43363171  0.11432743],[-1.14327428  3.46772268 -0.22865486],[-1.12128822  3.39178109  0.33638646],[-1.09930219  3.3415893   0.        ],[-1.09930216  3.32527551  0.32979064],[-1.09930214  3.33434859  0.21986044],[-1.07731619  3.27475767  0.        ],[-1.07731619  3.18674423  0.75412135],[-1.07731615  3.26766177  0.21546324],[-1.07731615  3.26766177  0.21546324],[-1.05533012  3.20618945  0.10553301],[-1.05533012  3.20618945  0.10553301],[-1.00915947  3.43597552 -0.22425765],[-1.00915939  3.39733685 -0.5606441 ],[-0.98937191  3.31070689  0.65958128],[-0.93000969  3.16648719 -0.20666881],[-0.84426406  3.22696413 -0.52766504],[-0.82667521  3.15973563 -0.51667201],[-0.73873109  2.85960265  0.09234139],[-0.73873107  3.23385935 -0.63319805],[-0.66177995  2.95049608  0.09453999]","[ 0.05194654  3.3671799  -0.17867206],[ 0.05204445  3.390747   -0.19801444],[ 0.05157916  3.4402063  -0.250325  ],[ 0.05016381  3.4295077  -0.28229785],[ 0.05192694  3.4031053  -0.21122748],[ 0.07954876  3.3874605  -0.21200967],[ 0.09350467  3.3032892  -0.2508208 ],[ 0.09036165  3.1785219  -0.28765965],[ 0.08901444  3.1278818  -0.30345014],[ 0.02554095  3.4178326  -0.21130356],[ 0.00788169  3.4298458  -0.25108886],[ 0.00788169  3.4298458  -0.29122913],[ 0.00788169  3.4298458  -0.30752113],[ 0.06507091  3.42133    -0.30469808],[ 0.0625369   3.3243842  -0.37171924],[ 0.05287471  3.2117941  -0.4393498 ],[ 0.03424501  3.4248898  -0.30503455],[ 0.03424501  3.4248898  -0.3704828 ],[ 0.03424501  3.4248898  -0.4329995 ]",lefthand wave
56.40029907,35:55.7,"[-2.29534288  5.6613289   0.38255716],[-1.2334171   3.36946648  0.        ],[-1.14327432  3.47337196 -0.11432743],[-1.07731619  3.27298513  0.10773162],[-1.07731619  3.27298513  0.10773162],[-1.05533012  3.20618945  0.10553301],[-1.03334406  3.13939376  0.10333441],[-1.00915939  3.39733685 -0.5606441 ],[-0.96958461  3.30123147  0.21546324],[-0.96958454  3.26410803  0.53865807],[-0.94979715  3.23385933  0.21106602],[-0.94979714  3.23902112  0.10553301],[-0.93000969  3.16648719  0.20666881],[-0.93000968  3.17154144  0.10333441],[-0.73873105  2.83715058  0.36936553],[-0.73873105  2.83715058  0.36936553],[-0.73873105  2.83715058  0.36936553],[-0.72114219  2.76959931  0.3605711 ],[-0.72114219  2.76959931  0.3605711 ],[-0.66177994  2.93835407  0.28361997],[-0.66177994  2.93835407  0.28361997],[-0.63099944  2.8016863   0.27042833],[ 5.35579999  2.93847755 -0.38255716]","[ 0.05123965  3.3283455  -0.1737486 ],[ 0.05107413  3.348045   -0.19359943],[ 0.05009466  3.3739896  -0.24751173],[ 0.04843274  3.3629544  -0.28025275],[ 0.05082738  3.3545432  -0.20718087],[ 0.07722244  3.3338833  -0.20837447],[ 0.07298574  3.3079574  -0.253387  ],[ 0.06221822  3.2816167  -0.21287587],[ 0.06004395  3.2763486  -0.20469546],[ 0.02403718  3.3522325  -0.20748161],[ 0.00685975  3.3697634  -0.24858324],[ 0.00685975  3.3697634  -0.28958547],[ 0.00685975  3.3697634  -0.30629978],[ 0.0631264  3.360575  -0.3073569],[ 0.06151882  3.3092573  -0.37596288],[ 0.05243817  3.198895   -0.4439448 ],[ 0.03185594  3.3543012  -0.30713886],[ 0.02771917  3.236188   -0.375819  ],[ 0.02771917  3.236188   -0.44182706]",lefthand wave
57.44719505,35:55.8,"[-1.2334171   3.36760026 -0.11212882],[-1.23341705  3.36199539 -0.22425765],[-1.20923242  3.30156881 -0.10993022],[-1.16086316  3.17126258  0.        ],[-1.13667848  3.10347469  0.10333441],[-1.12128821  3.37878217 -0.44851528],[-1.09930216  3.32527551 -0.32979064],[-1.09930214  3.33434859 -0.21986044],[-1.07731619  3.27298513 -0.10773162],[-1.07731615  3.26766177 -0.21546324],[-1.07731615  3.24628099 -0.43092645],[-1.05533012  3.20618945 -0.10553301],[-0.98937197  3.25920385  0.87944169],[-0.96958458  3.29243053  0.32319485],[-0.94979715  3.23385933 -0.21106602],[-0.94979712  3.225238   -0.31659903],[-0.94979708  3.19749352 -0.52766504],[-0.93000969  3.16648719 -0.20666881],[-0.93000962  3.130879   -0.51667201],[-0.9300096   3.11206448 -0.62000641],[-0.91022224  3.07924897 -0.4045432 ],[-0.82667523  3.14109396 -0.62000641],[-0.77390873  2.94059861  0.58043153],[-0.75631994  2.87376698  0.56723994],[-0.75631994  2.87376698  0.56723994],[-0.75631991  2.89082213  0.47269995],[-0.73873108  2.80693512  0.5540483 ]","[ 0.05052498  3.308025   -0.17285724],[ 0.05019772  3.324771   -0.19305666],[ 0.04886532  3.3331118  -0.24799994],[ 0.04752536  3.3213408  -0.28140962],[ 0.04986309  3.3268619  -0.20685509],[ 0.07472293  3.30028    -0.20772463],[ 0.07539828  3.2625751  -0.2534645 ],[ 0.07317483  3.2078853  -0.29585573],[ 0.07224517  3.1855586  -0.31358007],[ 0.0235396   3.3166814  -0.20654094],[ 0.00441572  3.3139977  -0.24832933],[ 0.00441572  3.3139977  -0.29031956],[ 0.00441572  3.3139977  -0.30746174],[ 0.06240004  3.3228276  -0.3129738 ],[ 0.06008472  3.2720609  -0.38301903],[ 0.05124708  3.1857202  -0.45205522],[ 0.02968575  3.3045342  -0.31164727],[ 0.02551359  3.1820798  -0.3820984 ],[ 0.02551359  3.1820798  -0.449573  ]",lefthand wave
54.3487072,35:55.8,"[-1.31916259  3.24433853  0.32979064],[-1.20923243  3.30339844  0.        ],[-1.20923237  3.29607385  0.21986044],[-1.18504784  3.23733062  0.        ],[-1.18504783  3.23553759  0.10773162],[-1.07731619  3.27298513 -0.10773162],[-1.05533015  4.00990744 -0.79149759],[-1.05533013  3.20792581  0.        ],[-1.05533012  3.20618945 -0.10553301],[-1.05533009  3.20097473 -0.21106602],[-1.03334406  3.14109395  0.        ],[-1.03334402  3.13428768 -0.20666881],[-1.01135807  3.07426232  0.        ],[-1.01135807  3.07426232  0.        ],[-1.01135806  3.07259831 -0.10113581],[-0.9695846   3.3065008  -0.10773162],[-0.94979712  3.225238   -0.31659903],[-0.94979709  3.24073991  0.        ],[-0.93000968  3.17154144 -0.10333441],[-0.93000962  3.130879   -0.51667201],[-0.77390871  2.95805039  0.48369294],[-0.77390871  2.95805039  0.48369294],[-0.75631991  2.89082213  0.47269995],[-0.75631991  2.89082213  0.47269995]","[ 0.05018374  3.2975533  -0.17239901],[ 0.04979002  3.3139124  -0.19273584],[ 0.0481372  3.3153493 -0.2480684],[ 0.04690367  3.3039777  -0.28176475],[ 0.04937552  3.3142726  -0.20661286],[ 0.07544528  3.3018618  -0.20654151],[ 0.07430696  3.2355568  -0.2514383 ],[ 0.07261108  3.1915681  -0.29534784],[ 0.07191758  3.1739228  -0.31330338],[ 0.02317975  3.309127   -0.2059916 ],[ 2.7052015e-03  3.2879276e+00 -2.4774241e-01],[ 3.1713992e-03  3.2024739e+00 -2.8906086e-01],[ 0.00336547  3.1681955  -0.30626136],[ 0.0622405   3.3076725  -0.31259662],[ 0.05976169  3.2689447  -0.38291594],[ 0.05103043  3.1837044  -0.45218337],[ 0.02960622  3.2927542  -0.3120653 ],[ 0.0205081   3.1260989  -0.38159326],[ 0.0205081   3.1260989  -0.45045492]",lefthand wave
48.36821556,35:56.0,"[-1.40270966  3.82981995  0.12751906],[-1.31916259  3.25920385  0.10993022],[-1.31916258  3.25363732  0.21986044],[-1.18504784  3.23733062  0.        ],[-1.18504784  3.23733062  0.        ],[-1.18504784  3.23733062  0.        ],[-1.16086316  3.17126258  0.        ],[-1.05533012  3.20618945  0.10553301],[-1.05533012  3.20618945  0.10553301],[-1.03334406  3.13939376 -0.10333441],[-1.03334406  3.13939376  0.10333441],[-1.03334402  3.13428768  0.20666881],[-1.03334402  3.13428768  0.20666881],[-1.01135806  2.99163746  0.70795065],[-1.01135806  2.99163746  0.70795065],[-1.01135803  3.06760087  0.20227161],[-1.01135803  3.06760087  0.20227161],[-0.91022229  3.09911528 -0.20227161],[-0.91022229  3.10406199 -0.10113581],[-0.8904348   3.02366064 -0.29681159],[-0.89043478  3.0123087   0.39574878],[-0.89043476  2.95820569  0.69256041],[-0.77390871  2.95805039  0.48369294]","[ 0.04709943  3.2603755  -0.17123592],[ 0.04793841  3.270677   -0.19245653],[ 0.04466386  3.273888   -0.24925539],[ 0.04390393  3.2644558  -0.28387955],[ 0.0471165   3.2714825  -0.20671278],[ 0.07396556  3.274431   -0.20724943],[ 0.09527956  3.0593262  -0.2041302 ],[ 0.05690581  3.001249   -0.17588206],[ 0.04091047  2.977687   -0.16410738],[ 0.02047075  3.2644787  -0.20461921],[-2.9716492e-03  3.2536757e+00 -2.4606040e-01],[-0.00319429  3.1699693  -0.2881214 ],[-0.00328799  3.136009   -0.3058261 ],[ 0.06096581  3.276337   -0.31494376],[ 0.05437307  3.2065454  -0.38751   ],[ 0.04916942  3.170915   -0.45872697],[ 0.02838667  3.2624667  -0.31736273],[ 0.02256684  3.1740868  -0.39054987],[ 0.02256684  3.1740868  -0.4604717 ]",lefthand wave
