elapsedtime,Timestamp,SortedPointCloud,Keypoints3D,label
54.25429344177246,2024-06-24 18:05:37.522864,"[-0.58043154  2.84845464 -1.06412454],[-0.50567891  0.62344285  3.13521001],[-0.39574881  3.13492002  0.1978744 ],[-0.3957488   3.11612912  0.39574878],[-0.38695438  3.0698312   0.09673859],[-0.38695435  3.07135507  0.        ],[-0.37815998  3.00006247  0.09453999],[-0.37815997  2.97763458 -0.37815995],[-0.37815995  3.00155171  0.        ],[-0.27702416  2.9404606   0.09234139],[-0.27702416  2.9404606   0.09234139],[-0.27702415  2.94191018  0.        ],[-0.27042834  2.87044956  0.09014278],[-0.27042834  2.87044956  0.09014278],[-0.27042834  2.87044956  0.09014278],[ 0.          2.8610932  -0.73873105],[ 0.09453999  2.95049608 -0.66177996],[5.3162256  1.36116848 0.        ],[ 5.38438236  1.36763439 -0.17368975]","[ 0.16633344  3.0411592  -0.19674139],[ 0.16623345  3.0318992  -0.220678  ],[ 0.16939428  3.0896559  -0.2827042 ],[ 0.17177251  3.0835068  -0.3220982 ],[ 0.16706297  3.0468466  -0.23695606],[ 0.19328871  3.080642   -0.23328787],[ 0.2053493   3.1003442  -0.28551018],[ 0.2053493   3.1003442  -0.33455548],[ 0.2053493   3.1003442  -0.35460824],[ 0.14011678  3.0842266  -0.23438945],[ 0.14011678  3.0842266  -0.28839427],[ 0.14011678  3.0842266  -0.3376959 ],[ 0.14011678  3.0842266  -0.3578534 ],[ 0.1923869  3.0981014 -0.328665 ],[ 0.20010185  2.962972   -0.41524506],[ 0.20304969  2.9855924  -0.49214146],[ 0.1522026   3.109951   -0.32977873],[ 0.15372273  3.0488057  -0.4154283 ],[ 0.15152389  3.1167128  -0.48554546]",None
60.87660789489746,2024-06-24 18:05:37.642184,"[-0.2968116   3.1380409  -0.29681159],[-0.29021578  3.07592215 -0.19347718],[-0.29021578  3.08048245 -0.09673859],[-0.29021577  3.08200105  0.        ],[-0.28361998  3.01047165 -0.09453999],[-0.28361997  3.01195573  0.        ],[-0.28361997  3.01195573  0.        ],[-0.27702415  2.94191018  0.        ],[-0.27702415  2.94191018  0.        ],[-0.27042833  2.87186463  0.        ],[-0.27042833  2.87186463  0.        ],[-0.26383253  2.80181931  0.        ],[-0.19347718  3.06525506 -0.38695435],[-0.18907998  3.01343909 -0.18907999],[-0.18468277  2.94770135 -0.09234139],[-0.18468277  2.94770135 -0.09234139],[-0.18028556  2.87751791 -0.09014278],[-0.18028556  2.87751791 -0.09014278],[-0.17588836  2.80871186  0.        ],[-0.17588836  2.80733471 -0.08794418],[-0.0989372   3.03658233 -0.89043478]","[ 0.1725553   3.0196319  -0.19249164],[ 0.1708104   3.016334   -0.21590863],[ 0.1737794   3.0731409  -0.27719164],[ 0.17642337  3.0708728  -0.3160824 ],[ 0.17160419  3.0313153  -0.23229349],[ 0.1978921   3.072161   -0.23067082],[ 0.21345186  3.1400769  -0.27971172],[ 0.21345186  3.1400769  -0.32813635],[ 0.21345186  3.1400769  -0.3479353 ],[ 0.14210251  3.00685    -0.23244154],[ 0.14210251  3.00685    -0.287836  ],[ 0.14210251  3.00685    -0.33840618],[ 0.14210251  3.00685    -0.35908243],[ 0.19734818  3.0799956  -0.32348657],[ 0.20424065  2.9553716  -0.41118187],[ 0.20363444  2.9615562  -0.48986834],[ 0.156324    3.0858064  -0.32499576],[ 0.15642938  3.0189679  -0.41205287],[ 0.15090048  3.1088717  -0.48013806]",None
17.093181610107422,2024-06-24 18:05:37.723674,"[-0.38695438  3.06525505 -0.19347718],[-0.38695438  3.0698312  -0.09673859],[-0.37815998  2.99559033 -0.18907999],[-0.29021578  3.06830658 -0.29021577],[-0.28361998  2.95805953 -0.56723994],[-0.28361997  2.97463142 -0.47269995],[-0.27702416  2.88926738  0.5540483 ],[-0.18468278  2.91278164  0.46170691],[-0.18468278  2.85512637  0.73873105],[-0.18468277  2.82962696  0.83107246],[-0.18028556  2.84342962  0.45071388],[-0.18028556  2.84342962  0.45071388],[-0.18028556  2.85626041  0.3605711 ],[-0.18028556  2.85626041  0.3605711 ],[-0.17588836  2.79629303  0.26383253],[-0.17588836  2.78659568  0.3517767 ],[-0.17588836  2.78659568  0.3517767 ],[-0.17588836  2.78659568  0.3517767 ]","[ 0.18009919  2.9759684  -0.19072863],[ 0.17625323  2.9844646  -0.2143395 ],[ 0.17848194  3.0435402  -0.2759739 ],[ 0.18104774  3.0454183  -0.31544513],[ 0.17685175  3.000103   -0.23089156],[ 0.20305294  3.0352252  -0.23119165],[ 0.2170161   3.1602798  -0.27609807],[ 0.2170161   3.1602798  -0.32421288],[ 0.2170161  3.1602798 -0.3438852],[ 0.14900517  2.9452302  -0.23273022],[ 0.14900517  2.9452302  -0.2892834 ],[ 0.14900517  2.9452302  -0.3409114 ],[ 0.14900517  2.9452302  -0.3620201 ],[ 0.20181847  3.0607047  -0.32582515],[ 0.20649883  2.9465392  -0.41538894],[ 0.20928606  2.9564822  -0.49391103],[ 0.16115025  3.0646653  -0.32684088],[ 0.16201222  3.0282116  -0.41453126],[ 0.14980388  3.0971792  -0.4840194 ]",None
48.2633113861084,2024-06-24 18:05:37.826383,"[-0.29021578  3.07592215 -0.19347718],[-0.29021578  3.06830658 -0.29021577],[-0.28361998  3.00601499 -0.18907999],[-0.28361998  2.9985725  -0.28361997],[-0.19347719  3.07592215 -0.29021577],[-0.18468278  2.89663609 -0.5540483 ],[-0.18028556  2.87751791  0.09014278],[-0.17588836  2.80871186  0.        ],[-0.17588836  2.80733471  0.08794418],[-0.17588836  2.80733471  0.08794418],[-0.09234139  2.95348116  0.        ],[-0.09234139  2.95203727  0.09234139],[-0.09234139  2.88187982  0.64638972],[-0.09014278  2.8831601   0.        ],[-0.09014278  2.87751791  0.18028556],[ 0.          3.07135507 -0.38695435],[0.         3.16599035 0.        ]","[ 0.190869   2.960648  -0.1909303],[ 0.18312964  2.9574366  -0.21399279],[ 0.18476555  3.0116334  -0.2767299 ],[ 0.18611571  3.0170262  -0.31573603],[ 0.18356651  2.9717183  -0.2307471 ],[ 0.20911756  3.0223203  -0.23359361],[ 0.21878332  3.185341   -0.2747007 ],[ 0.21878332  3.185341   -0.32243723],[ 0.21878332  3.185341   -0.34195486],[ 0.1519152   2.9992657  -0.22862087],[ 0.1519152   2.9992657  -0.28415546],[ 0.1519152   2.9992657  -0.33485356],[ 0.1519152  2.9992657 -0.3555821],[ 0.2060791   3.0336235  -0.33186707],[ 0.20850125  2.9503722  -0.41965672],[ 0.20875755  2.9618506  -0.49797338],[ 0.16600975  3.0371537  -0.3305188 ],[ 0.163757    3.0251815  -0.41552752],[ 0.15848574  3.1018248  -0.48501393]",None
57.625532150268555,2024-06-24 18:05:37.944051,"[-0.46170693  2.88187982 -0.46170691],[-0.29021577  3.08200105  0.        ],[-0.29021577  3.08200105  0.        ],[-0.28361998  3.00601499 -0.18907999],[-0.28361998  3.01047165 -0.09453999],[-0.28361997  2.97463142 -0.47269995],[-0.27702416  2.92883819 -0.27702415],[-0.27702415  2.90545388 -0.46170691],[-0.27042834  2.85910387 -0.27042833],[-0.27042834  2.82047523 -0.54085666],[-0.19787439  3.15359895 -0.1978744 ],[-0.18907999  3.01788479 -0.09453999],[-0.0989372   3.16289705 -0.0989372 ],[-0.0989372   3.08772836 -0.69256041],[-0.09673859  3.06983121 -0.38695435],[-0.09673859  3.09261038 -0.09673859],[-0.09234139  2.93029351  0.36936553],[-0.08574558  2.70880023  0.42872785],[0.         2.74605613 0.61560927],[0.         2.76430256 0.52766506],[0.         2.76813196 0.811285  ],[0.         2.81470737 0.63099947],[0.08794418 2.7234312  0.7035534 ]","[ 0.19761163  2.9619079  -0.1909653 ],[ 0.18971881  2.949722   -0.21392362],[ 0.18995193  2.9989934  -0.27725086],[ 0.1908046  3.004992  -0.3162826],[ 0.18978083  2.96267    -0.2307695 ],[ 0.21570018  3.015872   -0.23548262],[ 0.21884272  3.1982505  -0.27470753],[ 0.255168    3.0610042  -0.30043313],[ 0.26282752  3.033555   -0.3058576 ],[ 0.15627286  2.9630387  -0.22943169],[ 0.13658723  3.0696807  -0.2756986 ],[ 0.12448013  2.8615193  -0.30729422],[ 0.11900714  2.7764099  -0.321577  ],[ 0.21055862  3.0279472  -0.33213618],[ 0.21075276  2.953943   -0.4195915 ],[ 0.20651963  2.9291675  -0.50075215],[ 0.17125773  3.0225382  -0.3331138 ],[ 0.16717893  3.0110111  -0.41815916],[ 0.15381971  3.0978653  -0.48562816]",None
16.50714874267578,2024-06-24 18:05:38.022954,"[-0.85085997  2.90162319 -0.09453999],[-0.52766507  1.89666041 -2.74385833],[-0.48369297  3.0560822  -0.09673859],[-0.47269995  2.98812188  0.        ],[-0.37815995  3.00155171  0.        ],[-0.36936555  2.93029351 -0.09234139],[-0.29021578  3.08048245 -0.09673859],[-0.18468278  2.85512637  0.73873105],[-0.18468277  2.87743818 -0.64638972],[-0.18028556  2.84342962  0.45071388],[-0.18028556  2.80892768 -0.63099947],[-0.18028556  2.85626041 -0.3605711 ],[-0.18028555  2.87327899  0.18028556],[-0.17588836  2.78659568 -0.3517767 ],[-0.17588835  2.80319918  0.17588836],[-0.08794418  2.79075581  0.3517767 ],[-0.08794418  2.80733471  0.17588836],[-0.08574557  2.73042772  0.25723671],[0.09673859 3.09412303 0.        ],[0.0989372  3.16444408 0.        ],[0.19347718 3.08958286 0.        ]","[ 0.20457017  2.9531713  -0.1927787 ],[ 0.19615999  2.945249   -0.21584763],[ 0.19503567  2.9922733  -0.27969396],[ 0.19518763  3.0004985  -0.3187681 ],[ 0.19586268  2.957539   -0.23273018],[ 0.22067776  2.9795754  -0.24344015],[ 0.22473395  3.1687331  -0.281199  ],[ 0.25609827  3.0827167  -0.31791332],[ 0.26258236  3.0655134  -0.3255034 ],[ 0.16337526  2.9507868  -0.23496975],[ 0.1448802   3.020851   -0.28509524],[ 0.11803246  2.8541553  -0.31897938],[ 0.10613009  2.7859998  -0.33400115],[ 0.21391863  3.027353   -0.33739087],[ 0.21191025  2.957234   -0.4237585 ],[ 0.20730373  2.9271758  -0.5052447 ],[ 0.17407423  3.0101447  -0.33481106],[ 0.16896448  3.0036075  -0.41883275],[ 0.15319595  3.068108   -0.48867622]",None
45.08709907531738,2024-06-24 18:05:38.126679,"[-0.28361998  3.00601499 -0.18907999],[-0.27702416  2.92883819 -0.27702415],[-0.27702415  2.90545388 -0.46170691],[-0.27042834  2.80168629 -0.63099947],[-0.26383254  2.73335264 -0.61560927],[-0.25723671  2.64424668 -0.68596455],[-0.19347718  3.0835189  -0.19347718],[-0.19347718  3.0835189  -0.19347718],[-0.19347718  3.0835189  -0.19347718],[-0.18907998  3.01343909 -0.18907999],[-0.18907998  3.01343909 -0.18907999],[-0.18468278  2.93610759 -0.27702415],[-0.18468277  2.94770135 -0.09234139],[-0.18028556  2.85626041 -0.3605711 ],[-0.17588836  2.78659568 -0.3517767 ],[-0.09234138  2.94770135 -0.18468277],[-0.09014278  2.87751791 -0.18028556],[0.         2.73177376 0.25723671],[0.         2.81421375 0.        ],[0.         2.8831601  0.09014278],[0.08574558 2.69383061 0.51447342],[0.08794418 2.80043876 0.26383253],[0.09014278 2.86052454 0.3605711 ]","[ 0.207432    2.9268966  -0.19271028],[ 0.20120376  2.9315917  -0.21619949],[ 0.19753814  2.9831562  -0.2796498 ],[ 0.19700253  2.992492   -0.31969187],[ 0.2002272  2.945154  -0.2331031],[ 0.22760162  2.9958775  -0.2400911 ],[ 0.23382565  3.1088748  -0.28865728],[ 0.2566419  3.0870562 -0.3326903],[ 0.26124394  3.0826924  -0.34157172],[ 0.165773    2.9224348  -0.23197082],[ 0.1561349   3.014893   -0.28371707],[ 0.13349015  2.8814     -0.32492393],[ 0.12361556  2.8268201  -0.34289277],[ 0.21482101  3.0255532  -0.33826247],[ 0.21242282  2.9614754  -0.42396244],[ 0.20948088  2.924935   -0.5058965 ],[ 0.17570084  2.9826539  -0.3357062 ],[ 0.16921777  2.9361205  -0.42180675],[ 0.15151954  3.0349941  -0.48840958]",None
59.9973201751709,2024-06-24 18:05:38.247256,"[-0.28361998  3.01047165 -0.09453999],[-0.28361997  3.01195573  0.        ],[-0.18907999  3.01788479 -0.09453999],[-0.18468277  2.94914736  0.        ],[-0.18468277  2.94770135 -0.09234139],[-0.18028556  2.85626041 -0.3605711 ],[-0.17588836  2.79629303 -0.26383253],[-0.17588836  2.78659568 -0.3517767 ],[-0.17149115  2.72638564 -0.25723671],[-0.09234139  2.95203727 -0.09234139],[-0.09014278  2.8831601   0.        ],[-0.09014278  2.88175059 -0.09014278],[-0.09014278  2.88175059 -0.09014278],[-0.08574557  2.74251824  0.        ],[0.         2.74385834 0.        ],[ 0.          2.81283929 -0.08794418],[0.         2.81421375 0.        ],[ 0.09673859  3.09261038 -0.09673859],[ 0.09673859  3.09261038 -0.09673859],[ 0.19347718  3.0835189  -0.19347718],[ 0.1978744   3.15825143 -0.0989372 ],[ 0.1978744   3.15825143 -0.0989372 ],[ 0.1978744   3.15825143 -0.0989372 ],[4.90948363 2.29014705 0.        ],[5.01281787 1.86067958 0.        ],[5.07877607 1.88516224 0.        ]","[ 0.21032047  2.90612    -0.19243842],[ 0.20494866  2.9146605  -0.21605664],[ 0.19835657  2.9703434  -0.27919057],[ 0.19754943  2.9689198  -0.3206036 ],[ 0.2031829   2.9293697  -0.23296751],[ 0.22058901  3.0132227  -0.24427757],[ 0.22149071  2.8191762  -0.20179   ],[ 0.22149071  2.8191762  -0.25573832],[ 0.22149071  2.8191762  -0.27767992],[ 0.16999605  2.9354079  -0.23264924],[ 0.16264296  2.9881358  -0.28732646],[ 0.14838883  2.902077   -0.33601016],[ 0.1454359   2.8848653  -0.34609547],[ 0.21463007  3.0082896  -0.33722526],[ 0.2137273   2.9492135  -0.42420584],[ 0.19343993  2.9378302  -0.5019247 ],[ 0.17712316  2.9480817  -0.33676118],[ 0.18174207  2.8491027  -0.4264629 ],[ 0.1468992   2.9212027  -0.49267226]",None
63.32564353942871,2024-06-24 18:05:38.367142,"[-0.27702416  2.9404606  -0.09234139],[-0.27702416  2.9404606  -0.09234139],[-0.27702415  2.94191018  0.        ],[-0.18907999  2.79812827 -1.13447987],[-0.18907999  3.01936523  0.        ],[-0.18907999  3.01788479  0.09453999],[-0.18907999  3.01788479  0.09453999],[-0.18028556  2.84342962 -0.45071388],[-0.18028555  2.87327899 -0.18028556],[-0.18028555  2.87327899 -0.18028556],[-0.17149115  2.70472583 -0.42872785],[-0.09014278  2.83197568 -0.54085666],[-0.08794418  2.76290326 -0.52766506],[-0.08794418  2.67182465 -0.87944181],[-0.08794418  2.7234312  -0.7035534 ],[-0.08794418  2.81146415 -0.08794418],[-0.08574557  2.63170472 -0.77171015],[-0.08574557  2.67603128 -0.60021903],[0.         3.09412303 0.09673859],[0.         3.09563494 0.        ]","[ 0.21408752  2.8961596  -0.19256033],[ 0.20751166  2.9021988  -0.2159506 ],[ 0.19926196  2.9550617  -0.2791372 ],[ 0.19832578  2.9451976  -0.3202104 ],[ 0.20529729  2.9162014  -0.23291089],[ 0.22458124  2.9883533  -0.2456577 ],[ 0.2260803   2.7566013  -0.21049735],[ 0.2260803  2.7566013 -0.2656708],[ 0.2260803   2.7566013  -0.28815335],[ 0.17240494  2.9286423  -0.2331977 ],[ 0.16532627  2.9727454  -0.28935057],[ 0.15052074  2.8897698  -0.33830994],[ 0.14745703  2.8731747  -0.34844115],[ 0.21703807  2.98231    -0.33256084],[ 0.21892309  2.9135754  -0.4214825 ],[ 0.19196203  2.9872177  -0.48956844],[ 0.17733684  2.9203353  -0.33301628],[ 0.19154975  2.7822306  -0.42364255],[ 0.19600916  2.8258662  -0.5030224 ]",None
45.49741744995117,2024-06-24 18:05:38.429076,"[-0.28361997  3.01195573  0.        ],[-0.28361997  3.01195573  0.        ],[-0.27702416  2.9404606   0.09234139],[-0.27702416  2.9404606   0.09234139],[-0.27702415  2.94191018  0.        ],[-0.18907999  3.01788479 -0.09453999],[-0.09014278  2.88175059 -0.09014278],[-0.09014278  2.88175059 -0.09014278],[-0.09014278  2.88175059 -0.09014278],[-0.08794418  2.77825672 -0.43972088],[-0.08574558  2.70880023 -0.42872785],[-0.08574558  2.70880023 -0.42872785],[-0.08574558  2.70880023 -0.42872785],[-0.08354697  2.63934374 -0.41773482],[-0.08354697  2.62475796 -0.50128178],[-0.08354697  2.62475796 -0.50128178],[ 0.          2.69519492 -0.51447342],[ 0.          2.77964829 -0.43972088],[ 0.          2.77964829 -0.43972088],[ 0.19347718  3.08806799 -0.09673859],[ 5.07877614  1.8775452  -0.16929254],[ 5.24806875  1.30036053 -0.33858508],[ 5.34700584e+00 -2.33725058e-07  0.00000000e+00]","[ 0.21571508  2.88312    -0.19184342],[ 0.20974785  2.888262   -0.2153695 ],[ 0.20205083  2.9465098  -0.27830577],[ 0.20099968  2.933578   -0.3196318 ],[ 0.2076672   2.903779   -0.23238233],[ 0.24232048  2.9070842  -0.23748457],[ 0.2380479  3.0217433 -0.2886013],[ 0.2380479   3.0217433  -0.33893389],[ 0.2380479   3.0217433  -0.35946873],[ 0.1739761   2.9008584  -0.23301059],[ 0.16474724  2.9640749  -0.28789595],[ 0.15363258  2.860585   -0.3369589 ],[ 0.14885315  2.8182716  -0.3580567 ],[ 0.21930248  2.9761348  -0.32847306],[ 0.22652116  2.856377   -0.41716352],[ 0.2274692  3.063697  -0.4698667],[ 0.17993456  2.908835   -0.3285321 ],[ 0.19358093  2.75587    -0.41823623],[ 0.21968323  2.7202592  -0.5023267 ]",None
