elapsedtime,Timestamp,SortedPointCloud,Keypoints3D,label
49.12924767,18:58.9,"[-1.12788403  3.8483786   0.        ],[-1.06852174  3.51994022 -0.94979705],[-1.0685217   3.54984679 -0.83107248],[-1.04873424  3.48410882 -0.81568223],[-1.0025636   3.88088923 -0.12532045],[-0.94979705  3.67854834  0.        ],[-0.8618529   3.84250627 -0.12312184],[-0.8618529   3.84250627 -0.12312184],[-0.84646273  3.77582706  0.        ],[-0.73873106  3.86806428 -0.12312184],[-0.72553946  3.79899187 -0.12092324]","[ 0.07330693  3.7988544  -0.22471753],[ 0.07169965  3.7810597  -0.23908696],[ 0.07130623  3.8539164  -0.27781272],[ 0.06967871  3.8306     -0.3019269 ],[ 0.07160157  3.7989664  -0.24874246],[ 0.09282604  3.7899914  -0.23761658],[ 0.09282604  3.7899914  -0.27112514],[ 0.09282604  3.7899914  -0.3017155 ],[ 0.09282604  3.7899914  -0.31422272],[ 0.05069901  3.780668   -0.24060784],[ 0.05069901  3.780668   -0.2741991 ],[ 0.05069901  3.780668   -0.30486485],[ 0.05069901  3.780668   -0.31740293],[ 0.08251065  3.8220592  -0.30885905],[ 0.07975738  3.7442904  -0.35993868],[ 0.05489734  3.6027842  -0.40358323],[ 0.05618928  3.803918   -0.30847728],[ 0.05010943  3.6463988  -0.35720566],[ 0.04568069  3.5631533  -0.40873042]",Righthand wave
62.02077866,18:59.0,"[-1.37852492  3.75752424  0.2506409 ],[-1.25320451  3.80941185  0.        ],[-1.25320451  3.80734993 -0.12532045],[-1.2312184   3.7344704   0.24624369],[-1.10809657  3.78086311  0.        ],[-1.0685217   3.54984679 -0.83107248],[-1.0685217   3.54984679 -0.83107248],[-1.06852169  3.5755635  -0.7123478 ],[-1.04873432  3.57071958 -0.23305206],[-1.04873424  3.48410882 -0.81568223],[-1.04873424  3.48410882 -0.81568223],[-1.04873424  3.48410882 -0.81568223],[-1.02894693  3.50334767 -0.22865486],[-1.02894685  3.41837106 -0.80029204],[-1.02894685  3.41837106 -0.80029204],[-1.02894685  3.41837106 -0.80029204],[-0.98497479  3.80683498 -0.24624369],[-0.96738595  3.74471776 -0.12092324],[-0.93220825  3.60854607 -0.11652603],[-0.86185289  3.82669343 -0.36936552],[-0.8464627   3.76807382 -0.24184649],[-0.84646269  3.75835977 -0.36276972],[-0.83107245  3.69956332 -0.23744927],[-0.83107245  3.69956332 -0.23744927],[-0.71234781  3.71477228 -0.3561739 ]","[ 0.06747285  3.7588172  -0.21179709],[ 0.0702662   3.737068   -0.22599365],[ 0.07093555  3.784038   -0.26683277],[ 0.06957547  3.7825706  -0.2916699 ],[ 0.07043396  3.7487295  -0.23622864],[ 0.08619708  3.7372882  -0.2416838 ],[ 0.08619708  3.7372882  -0.27618498],[ 0.08619708  3.7372882  -0.30768144],[ 0.08619708  3.7372882  -0.32055914],[ 0.05625358  3.7010114  -0.2433417 ],[ 0.05625358  3.7010114  -0.27818102],[ 0.05625358  3.7010114  -0.30998623],[ 0.05625358  3.7010114  -0.32299015],[ 0.08067901  3.773541   -0.30985385],[ 0.07913043  3.7188537  -0.36311704],[ 0.05286404  3.5222023  -0.40386063],[ 0.05604418  3.7499986  -0.30846906],[ 0.04566073  3.5665877  -0.35766196],[ 0.04175732  3.4504993  -0.41080472]",Righthand wave
14.41001892,18:59.1,"[-1.37852499  3.76587428  0.        ],[-1.35434031  3.69775705  0.12312184],[-1.33015572  3.63373842  0.        ],[-1.23121844  3.74258     0.        ],[-1.23121844  3.74055424 -0.12312184],[-1.20923245  3.67574836  0.        ],[-1.12128828  3.2882626  -0.89703055],[-1.12128828  3.2882626  -0.89703055],[-1.08830924  3.71137841 -0.12092324],[-1.06852178  3.63809172 -0.23744927],[-1.04873429  3.56120019 -0.34957808],[-1.02894689  3.49400789 -0.34298228],[-1.02894685  3.46395136 -0.57163714],[-1.02894685  3.46395136 -0.57163714],[-0.94979714  3.67087667 -0.23744927],[-0.93220825  3.59346326 -0.34957808],[-0.93220825  3.59346326 -0.34957808],[-0.8464627   3.76807382 -0.24184649],[-0.83107244  3.69002589 -0.3561739 ],[ 5.34260891  3.25140782 -0.98937195],[ 5.4019713   3.28753461 -1.00036499],[ 5.60204397  2.93364638 -1.00036499]","[ 0.0646625   3.6686091  -0.21302854],[ 0.06923005  3.6953335  -0.2278559 ],[ 0.06781654  3.723837   -0.27056772],[ 0.06650142  3.7236142  -0.29653636],[ 0.0688757   3.7024379  -0.23856336],[ 0.08694558  3.692975   -0.24264438],[ 0.08694558  3.692975   -0.2784562 ],[ 0.08694558  3.692975   -0.3111492 ],[ 0.08694558  3.692975   -0.32451612],[ 0.04992586  3.6769454  -0.24111718],[ 0.04992586  3.6769454  -0.27708513],[ 0.04992586  3.6769454  -0.30992058],[ 0.04992586  3.6769454  -0.32334578],[ 0.08085065  3.7343392  -0.31384447],[ 0.07820578  3.688881   -0.3686626 ],[ 0.07820578  3.688881   -0.41944265],[ 0.05032483  3.701097   -0.31298617],[ 0.04125877  3.5064867  -0.3636558 ],[ 0.03796309  3.382145   -0.41902438]",Righthand wave
48.37727547,18:59.2,"[-1.78086955  6.07638736  0.        ],[-1.76108219  6.00568495  0.19567579],[-1.33015572  3.63373842  0.        ],[-1.33015572  3.63373842  0.        ],[-1.23341705  3.21479421 -1.0091594 ],[-1.20923245  3.67375878 -0.12092324],[-1.18724638  3.60891651  0.        ],[-1.14327429  3.31943549 -1.02894686],[-1.12128822  3.25560012 -1.0091594 ],[-1.09930221  3.22378679 -0.87944169],[-1.09930215  3.19176476 -0.98937194],[-1.06852178  3.64389873 -0.11872464],[-1.04873432  3.57641906 -0.11652603],[-1.02894692  3.50893961 -0.11432743],[-1.02894692  3.50893961 -0.11432743],[-1.00915946  3.44145993 -0.11212882],[-1.0091594   3.44328614  0.        ],[-0.98937196  3.22753321 -0.98937194],[-0.83107245  3.69956332 -0.23744927],[-0.81568221  3.63665773 -0.11652603],[-0.81568221  3.63665773 -0.11652603],[-0.68596461  3.58631136  0.22865486]","[ 0.05951469  3.610031   -0.21597129],[ 0.0637662   3.6256988  -0.23239821],[ 0.06081167  3.6558459  -0.27839547],[ 0.0598776   3.6550474  -0.30554014],[ 0.06302707  3.6331942  -0.24390557],[ 0.08418758  3.633521   -0.2455222 ],[ 0.09282528  3.6918464  -0.28140014],[ 0.09784421  3.653496   -0.31572285],[ 0.09992674  3.6378162  -0.32996455],[ 0.0421423   3.6079423  -0.24400364],[ 0.0421423   3.6079423  -0.28277493],[ 0.0421423   3.6079423  -0.31816968],[ 0.0421423   3.6079423  -0.33264124],[ 0.07450649  3.66762    -0.31756788],[ 0.07474555  3.6666422  -0.3765704 ],[ 0.07474555  3.6666422  -0.43039516],[ 0.04413602  3.632845   -0.31673932],[ 0.03580926  3.415583   -0.3722617 ],[ 0.030441    3.300914   -0.43292138]",Righthand wave
58.34650993,18:59.3,"[-1.30597105  3.56767038  0.        ],[-1.28178637  3.50160234  0.        ],[-1.28178636  3.49966293  0.11652603],[-1.12128825  3.3413637  -0.67277292],[-1.12128821  3.40103563 -0.22425765],[-1.09930219  3.29607384 -0.54965107],[-1.09930219  3.29607384 -0.54965107],[-1.09930216  3.32527551 -0.32979064],[-1.07731619  3.23015251 -0.53865807],[-1.07731619  3.23015251 -0.53865807],[-1.07731616  3.25877016 -0.32319485],[-1.00915941  3.41394983 -0.44851528],[-0.9146194   3.51266265 -0.4573097 ]","[ 0.05368526  3.529701   -0.21566533],[ 0.05424197  3.5194194  -0.23321718],[ 0.05460489  3.5625625  -0.28173116],[ 0.05367664  3.5580766  -0.30999136],[ 0.05433388  3.5302465  -0.24550366],[ 0.07691245  3.5397935  -0.2450404 ],[ 0.08285438  3.6443064  -0.28077224],[ 0.09057909  3.577232   -0.3156451 ],[ 0.09382153  3.5498075  -0.33028287],[ 0.032305    3.5255942  -0.24542496],[ 0.032305    3.5255942  -0.28666142],[ 0.032305   3.5255942 -0.3243066],[ 0.032305   3.5255942 -0.3396983],[ 0.06835373  3.5904717  -0.32023096],[ 0.06741031  3.5752406  -0.3835534 ],[ 0.07250835  3.7560813  -0.4229375 ],[ 0.03789972  3.5503566  -0.31994376],[ 0.03095761  3.3378544  -0.38079458],[ 0.02978751  3.2484577  -0.44545177]",Righthand wave
14.56046104,18:59.4,"[-1.25760169  3.41837108  0.34298228],[-1.16526031  3.54208465  0.        ],[-1.12128822  3.39178109  0.33638646],[-1.09930219  3.2758467  -0.65958128],[-1.09930218  3.33978059  0.10993022],[-1.09930214  3.33434859  0.21986044],[-1.07731621  3.15931121 -0.8618529 ],[-1.07731619  3.21032991 -0.64638969],[-1.07731615  3.26766177  0.21546324],[-1.05533013  3.16423096 -0.52766504],[-1.05533009  3.20097473  0.21106602],[-1.02894693  3.50334767 -0.22865486],[-1.02894692  3.50893961 -0.11432743],[-1.00915946  3.44145993  0.11212882],[-1.00256365  3.75124948 -1.00256354],[-0.98937197  3.35962283 -0.32979064],[-0.98937191  3.31070689  0.65958128],[-0.9695846   3.3065008   0.10773162],[-0.91461945  3.54046045 -0.11432743],[-0.89703063  3.46693909 -0.22425765],[-0.8970306   3.45786095 -0.33638646],[-0.89263341  3.84887919 -1.0201524 ],[-0.89263341  3.84887919 -1.0201524 ],[-0.87944175  3.39005969 -0.32979064],[-0.87724317  3.78251913 -1.00256354]","[ 0.04738629  3.4658477  -0.20893352],[ 0.04839794  3.4562905  -0.22757183],[ 0.04948519  3.5088515  -0.2789202 ],[ 0.04874223  3.5015016  -0.30832472],[ 0.04866728  3.4691634  -0.24029148],[ 0.07149579  3.4777465  -0.24026263],[ 0.07547766  3.5438929  -0.2805034 ],[ 0.08202298  3.474931   -0.31742102],[ 0.08477449  3.4467351  -0.33294073],[ 0.02552278  3.4569113  -0.24006222],[ 0.02552278  3.4569113  -0.28293172],[ 0.02552278  3.4569113  -0.3220677 ],[ 0.02552278  3.4569113  -0.33806893],[ 0.06366442  3.520017   -0.3227217 ],[ 0.06430702  3.4978018  -0.38808066],[ 0.06964409  3.6972773  -0.42753732],[ 0.03238559  3.4796977  -0.32165524],[ 0.02724759  3.290602   -0.38618883],[ 0.02851705  3.2160835  -0.4538891 ]",Righthand wave
47.97649384,18:59.5,"[-1.37192915  3.38957215 -0.11432743],[-1.25760177  3.43363171 -0.11432743],[-1.2334171   3.36760026 -0.11212882],[-1.12128821  3.40103563 -0.22425765],[-1.12128821  3.40103563 -0.22425765],[-1.09930218  3.33978059 -0.10993022],[-1.0883092   3.58512437 -0.9673859 ],[-0.98937197  3.35962283 -0.32979064],[-0.98937197  3.35962283 -0.32979064],[-0.98497479  3.68543802 -0.98497469],[-0.96958458  3.29243053 -0.32319485],[-0.96958458  3.29243053  0.32319485],[-0.96958456  3.28006953 -0.43092645],[-0.96958455  3.30825539  0.        ],[-0.967386    3.61962678 -0.9673859 ],[-0.967386    3.61962678 -0.9673859 ],[-0.967386    3.61962678 -0.9673859 ],[-0.94979715  3.23385933  0.21106602],[-0.94979715  3.23385933  0.21106602],[-0.94979714  3.55381531 -0.94979705],[-0.94979712  3.225238   -0.31659903],[-0.94979709  3.21312927 -0.42213203]","[ 0.04066139  3.4293118  -0.20459528],[ 0.04266396  3.411602   -0.2229934 ],[ 0.04508699  3.4435382  -0.27691334],[ 0.04473129  3.4286773  -0.3089891 ],[ 0.04325475  3.419334   -0.23614036],[ 0.06511813  3.4275568  -0.23838995],[ 0.0719118  3.4940872 -0.2791931],[ 0.0784876  3.413505  -0.3166468],[ 0.08125696  3.3806703  -0.3324201 ],[ 0.02072649  3.4130027  -0.23858327],[ 0.00704496  3.421372   -0.27973595],[ 0.00704496  3.421372   -0.31979835],[ 0.00704496  3.421372   -0.3361226 ],[ 0.05999584  3.428675   -0.32478002],[ 0.056192   3.3677428 -0.3947526],[ 0.06677262  3.5908494  -0.4323198 ],[ 0.02845979  3.4121509  -0.3240718 ],[ 0.02391464  3.2739727  -0.39429194],[ 0.02660549  3.1674063  -0.46418542]",Righthand wave
58.20965767,18:59.6,"[-1.93477185  5.87801387  0.19347719],[-1.93477179  5.86845355  0.38695437],[-1.93477179  5.86845355  0.38695437],[-1.91278579  5.81121819  0.19127858],[-1.91278579  5.81121819  0.19127858],[-1.91278579  5.81121819  0.19127858],[-1.50824262  3.09810362  0.10773162],[-1.42909281  3.19743901  0.32979064],[-1.37192915  3.38957215  0.11432743],[-1.37192914  3.38378295  0.22865486],[-1.34554587  3.324388    0.11212882],[-1.34554586  3.31871013  0.22425765],[-1.34554586  3.31871013  0.22425765],[-1.31916258  3.25363732  0.21986044],[-1.2334171   3.36760026  0.11212882],[-1.20923242  3.30156881  0.10993022],[-1.16086311  3.16423097 -0.21106602],[-1.1608631   3.14304169 -0.42213203],[-1.09930214  3.33434859 -0.21986044],[-1.09930214  3.33434859 -0.21986044],[-1.07731616  3.25877016 -0.32319485],[-1.07731615  3.26766177 -0.21546324],[-1.0553301   3.19226457 -0.31659903],[-0.96958456  3.28006953 -0.43092645],[-0.94979709  3.21312927 -0.42213203],[-0.93000962  3.130879   -0.51667201]","[ 0.0373482   3.3769724  -0.20295776],[ 0.03972872  3.3741584  -0.22207001],[ 0.04246373  3.4034026  -0.27650744],[ 0.0425082  3.3871653 -0.3090274],[ 0.04040036  3.381293   -0.23543772],[ 0.06390321  3.3940306  -0.23643441],[ 0.07121676  3.4566991  -0.27782655],[ 0.07840939  3.3740778  -0.31580856],[ 0.08143023  3.3405435  -0.33176076],[ 0.0162788   3.3661282  -0.23748536],[-1.3827384e-03  3.3765039e+00 -2.7763158e-01],[-1.3827384e-03  3.3765039e+00 -3.1858563e-01],[-1.3827384e-03  3.3765039e+00 -3.3520809e-01],[ 0.05818321  3.3809896  -0.32576743],[ 0.05052331  3.2787726  -0.39651504],[ 0.05933163  3.3994377  -0.45013034],[ 0.02619305  3.3733416  -0.3254925 ],[ 0.01385003  3.190672   -0.3943495 ],[ 0.02600771  3.1690636  -0.46157458]",Righthand wave
40.56549072,18:59.6,"[-1.20923237  3.27400168  0.43972085],[-1.09930216  3.32527551  0.32979064],[-1.07731619  3.21032991 -0.64638969],[-1.07731619  3.21032991 -0.64638969],[-1.07731619  3.21032991 -0.64638969],[-1.05533013  3.16423096 -0.52766504],[-1.05533013  3.16423096 -0.52766504],[-1.05533008  3.18003029 -0.42213203],[-1.03334403  3.12575899 -0.31000321],[-1.03334402  3.11377959 -0.4133376 ],[-0.93000963  3.146189   -0.4133376 ]","[ 0.0368215   3.3642838  -0.20251836],[ 0.03838553  3.3545191  -0.22155493],[ 0.04142366  3.3842745  -0.27627045],[ 0.04149078  3.3682399  -0.30899718],[ 0.03913333  3.3617945  -0.23502262],[ 0.06323659  3.3760085  -0.2355145 ],[ 0.07060671  3.4342399  -0.2776141 ],[ 0.07703872  3.343413   -0.31576177],[ 0.07974352  3.3066375  -0.33180386],[ 0.01475842  3.348009   -0.2372772 ],[-0.00597766  3.3373327  -0.27724254],[-0.00597766  3.3373327  -0.31885445],[-0.00597766  3.3373327  -0.33570313],[ 0.05744377  3.3632138  -0.3263165 ],[ 0.04851075  3.2036622  -0.3957505 ],[ 0.04851075  3.2036622  -0.46281973],[ 0.02501225  3.3536742  -0.32624522],[ 0.01404293  3.1947749  -0.39588392],[ 0.02583788  3.161597   -0.4638443 ]",Righthand wave
45.0501442,18:59.8,"[-1.20923237  3.29607385  0.21986044],[-1.18504783  3.23553759  0.10773162],[-1.18504783  3.23553759  0.10773162],[-1.12128825  3.40657627  0.11212882],[-1.09930218  3.33978059  0.10993022],[-1.09930218  3.33978059  0.10993022],[-1.07731619  3.27298513  0.10773162],[-1.05533013  3.20792581  0.        ],[-1.05533013  3.20792581  0.        ],[-1.05533013  3.20792581  0.        ],[-1.03334406  3.14109395  0.        ],[-1.03334406  3.13939376 -0.10333441],[-1.03334406  3.13939376 -0.10333441],[-1.01135803  3.06760087 -0.20227161],[-0.91022226  3.09085317 -0.30340741]","[ 0.03591274  3.345658   -0.20228852],[ 0.0367531   3.327234   -0.22117056],[ 0.04029097  3.3583121  -0.27617052],[ 0.04034151  3.342142   -0.30917782],[ 0.03762765  3.3348627  -0.23476614],[ 0.06207491  3.3439424  -0.2355158 ],[ 0.06930111  3.3892925  -0.2788826 ],[ 0.07569104  3.2928863  -0.31782454],[ 0.07835829  3.2542484  -0.33407944],[ 0.01280737  3.3241887  -0.2373356 ],[-0.01109044  3.2629328  -0.27682975],[-0.01109044  3.2629328  -0.31991106],[-0.01109044  3.2629328  -0.33717728],[ 0.05669156  3.3387682  -0.32693213],[ 0.04847418  3.2099998  -0.3975572 ],[ 0.04847418  3.2099998  -0.46539363],[ 0.02364922  3.330901   -0.32692558],[ 0.01414572  3.1706016  -0.39693967],[ 0.03255886  3.1628718  -0.4635378 ]",Righthand wave
