elapsedtime,Timestamp,SortedPointCloud,Keypoints3D,label
60.85205078,38:06.0,"[-2.07987979  5.63128322  0.75631991],[-1.89079982  5.71947422  0.56723994],[-1.86881376  5.65296864  0.56064412],[-1.68193249  5.72662603  0.37376276],[-1.2927794   3.19401993  0.10773162],[-1.25320446  3.80115745  0.2506409 ],[-1.20923242  3.30156881  0.10993022],[-1.18504783  3.23553759  0.10773162],[-1.12788403  3.8483786   0.        ],[-1.12788403  3.8483786   0.        ],[-1.09930219  3.3415893   0.        ],[-1.07731619  3.27475767  0.        ],[-1.05533012  3.20618945  0.10553301],[-1.01135807  3.07426232  0.        ],[-0.98937199  3.00580262 -0.0989372 ],[-0.98937197  2.99274805 -0.29681159],[-0.94979714  3.23902112 -0.10553301],[-0.93000969  3.16648719  0.20666881],[-0.93000963  3.17322442  0.        ],[-0.91022229  3.09911528  0.20227161],[0.20227161 3.15147997 0.70795065],[0.20666881 3.21999024 0.72334085]","[ 0.05464058  3.1844783  -0.1878637 ],[ 0.04374863  3.169625   -0.20057489],[ 0.04455416  3.2113435  -0.24812903],[ 0.04332888  3.2083821  -0.2755349 ],[ 0.04394275  3.179578   -0.2120337 ],[ 0.06631027  3.2031155  -0.21089643],[ 0.08594099  3.2331343  -0.2431893 ],[ 0.09299548  3.0867124  -0.2693324 ],[ 0.09607638  3.026846   -0.2807498 ],[ 0.02173617  3.1801956  -0.2093803 ],[ 0.02173617  3.1801956  -0.24731311],[ 0.02173617  3.1801956  -0.28194243],[ 0.02173617  3.1801956  -0.296101  ],[ 0.05864789  3.227556   -0.2813577 ],[ 0.05350471  3.1448493  -0.33845693],[ 0.05458751  3.1374874  -0.39654326],[ 0.02911182  3.2257488  -0.28117117],[ 0.0289623   3.1242058  -0.33808917],[ 0.03354123  3.145522   -0.39495975]",lefthand wave
51.40447617,38:06.0,"[-1.8907998   5.69755446  0.75631991],[-1.86881376  5.65296864  0.56064412],[-1.86881373  5.63130376  0.74752548],[-1.68193243  5.71135908  0.56064412],[-1.66214497  5.64416656  0.5540483 ],[-1.40051101  3.14827107  0.10773162],[-1.37192912  3.08402058 -0.10553301],[-1.37192912  3.08402058  0.10553301],[-1.31916259  3.25920385  0.10993022],[-1.2927794   3.19401993  0.10773162],[-1.26639617  3.10202433 -0.42213203],[-1.18504784  3.23733062  0.        ],[-0.96738593  2.93900694  0.09673859],[-0.93000963  3.17322442  0.        ],[-0.91022224  3.10570916  0.        ],[-0.91022224  3.10570916  0.        ],[-0.89043478  3.03819368  0.        ],[-0.89043478  3.03819368  0.        ],[-0.8442641   3.26811728  0.10553301],[-0.82667519  3.20169943  0.        ],[-0.80908645  3.13194582  0.10113581],[-0.79149762  3.05906393  0.1978744 ],[-0.79149759  3.06385997  0.0989372 ],[-0.72334083  3.22496065  0.10333441],[-0.72334083  3.22496065  0.10333441],[-0.72334083  3.21999025  0.20666881],[-0.70795063  3.15147997  0.20227161]","[ 0.05550286  3.18312    -0.18683696],[ 0.04426785  3.1715171  -0.19927122],[ 0.04596056  3.206234   -0.24690056],[ 0.04463427  3.2049494  -0.2743265 ],[ 0.04467547  3.1798089  -0.2107414 ],[ 0.0666915  3.1849384 -0.2092208],[ 0.08681279  3.2087162  -0.24149854],[ 0.09725277  3.070593   -0.26721117],[ 0.10179684  3.0141196  -0.27840284],[ 0.02195355  3.1680741  -0.20885912],[ 0.02195355  3.1680741  -0.24693708],[ 0.02195355  3.1680741  -0.28169885],[ 0.02195355  3.1680741  -0.2959116 ],[ 0.05942619  3.219902   -0.2811713 ],[ 0.05416094  3.1426897  -0.33883777],[ 0.05541292  3.163897   -0.39478138],[ 0.03057462  3.215955   -0.28128818],[ 0.03079464  3.1345994  -0.33896402],[ 0.03257103  3.140709   -0.3958551 ]",lefthand wave
62.74032593,38:06.2,"[-2.07987975  5.65345996  0.56723994],[-1.86881376  5.65296864  0.56064412],[-1.86881376  5.65296864  0.56064412],[-1.86881373  5.66839287  0.37376276],[-1.66214503  5.65925389  0.36936555],[-1.66214503  5.65925389  0.36936555],[-1.40051101  3.14827107 -0.10773162],[-1.400511    3.15011379  0.        ],[-1.37192911  3.07859892  0.21106602],[-1.01135806  3.07259831 -0.10113581],[-1.01135806  3.07259831  0.10113581],[-0.98937196  3.00091382  0.1978744 ],[-0.9673859   2.92624247  0.29021577],[-0.93000969  3.16648719 -0.20666881],[-0.93000966  3.15804547 -0.31000321],[-0.93000963  3.146189   -0.4133376 ],[-0.93000962  3.130879    0.51667201],[-0.91022229  3.10406199 -0.10113581],[-0.91022222  3.0642647   0.50567901],[-0.89043478  3.03819368  0.        ],[-0.89043475  2.97963629  0.59362317],[-0.87064736  2.96910264  0.09673859],[-0.79149762  3.05906393  0.1978744 ],[-0.56723995  2.95805953  0.28361997],[-0.55404831  2.88926738  0.27702415],[-0.55404831  2.88926738  0.27702415],[-0.55404831  2.88926738  0.27702415],[-0.54085667  2.82047523  0.27042833]","[ 0.03972693  3.1325598  -0.17574093],[ 0.0442178   3.1642158  -0.19221912],[ 0.04710671  3.2056696  -0.23934256],[ 0.04562218  3.1973453  -0.26663285],[ 0.04492292  3.1742349  -0.20372114],[ 0.06648357  3.168116   -0.20298722],[ 0.08203304  3.1376133  -0.23704013],[ 0.08203304  3.1376133  -0.27214038],[ 0.08203304  3.1376133  -0.28649154],[ 0.02301709  3.1792753  -0.20339276],[ 0.02301709  3.1792753  -0.24133767],[ 0.02301709  3.1792753  -0.27597794],[ 0.02301709  3.1792753  -0.29014105],[ 0.05870084  3.203458   -0.2753976 ],[ 0.05427991  3.138814   -0.33448943],[ 0.05418739  3.134124   -0.39224723],[ 0.03329317  3.2069907  -0.2754585 ],[ 0.03021646  3.1346128  -0.33456194],[ 0.02867489  3.0952795  -0.39381367]",lefthand wave
6.4265728,38:06.2,"[-1.0553301   3.19226457 -0.31659903],[-1.03334406  3.09830942 -0.51667201],[-1.03334403  3.12575899 -0.31000321],[-1.03334402  3.13428768 -0.20666881],[-1.03334402  3.13428768 -0.20666881],[-0.989372    3.00743046  0.        ],[-0.989372    3.00743046  0.        ],[-0.96738593  2.9405986   0.        ],[-0.91022226  3.09085317 -0.30340741],[-0.91022226  3.09085317 -0.30340741],[-0.91022226  3.09085317 -0.30340741],[-0.89043483  3.03658232 -0.0989372 ],[ 5.23267865  2.8891159  -0.18688138],[ 5.35580024  2.47088737 -0.36936555],[ 5.41955984  2.50030273 -0.37376276]","[ 0.04052529  3.134032   -0.17477086],[ 0.04388626  3.1601665  -0.1915656 ],[ 0.04618163  3.1895769  -0.23883697],[ 0.04530174  3.1815147  -0.2661878 ],[ 0.04444633  3.1672926  -0.20309971],[ 0.06291288  3.1605265  -0.20786202],[ 0.07211682  3.1434884  -0.24472104],[ 0.07211682  3.1434884  -0.27976304],[ 0.07211682  3.1434884  -0.29409036],[ 0.02299806  3.1766932  -0.20409034],[ 0.01232506  3.230737   -0.23879853],[ 0.01232506  3.230737   -0.27289417],[ 0.01232506  3.230737   -0.2868346 ],[ 0.05965436  3.1934156  -0.27880523],[ 0.05369219  3.1273322  -0.33890757],[ 0.05424762  3.1361372  -0.39617315],[ 0.03183858  3.2019584  -0.27787957],[ 0.03005768  3.1290958  -0.33793262],[ 0.02952726  3.1064303  -0.39665693]",lefthand wave
61.23781204,38:06.3,"[-0.96958454  3.26410803 -0.53865807],[-0.96958454  3.26410803 -0.53865807],[-0.94979709  3.21312927 -0.42213203],[-0.94979708  3.19749352 -0.52766504],[-0.94979706  3.17827869 -0.63319805],[-0.93000968  3.17154144 -0.10333441],[-0.91022229  3.10406199  0.10113581],[-0.91022224  3.10570916  0.        ],[-0.89043483  3.03658232  0.0989372 ],[-0.89043478  3.03819368  0.        ],[-0.79149759  3.06385997  0.0989372 ],[-0.67717016  2.98168365  0.48369294],[-0.67717012  2.99577413  0.38695435],[-0.66177996  2.91391827  0.47269995],[-0.66177996  2.91391827  0.47269995],[-0.66177993  2.92768851  0.37815995]","[ 0.04353172  3.1475346  -0.17594767],[ 0.04362731  3.15958    -0.19292921],[ 0.0458333   3.1832764  -0.23969649],[ 0.04509611  3.1755216  -0.26644406],[ 0.04417156  3.1653934  -0.20446686],[ 0.06656525  3.1716592  -0.2041744 ],[ 0.07164972  3.1427255  -0.24118346],[ 0.07164972  3.1427255  -0.27624756],[ 0.07164972  3.1427255  -0.2905839 ],[ 0.02249423  3.177176   -0.20520976],[ 0.01233773  3.2307332  -0.23975456],[ 0.01233773  3.2307332  -0.27386346],[ 0.01233773  3.2307332  -0.2878093 ],[ 0.05972302  3.1885355  -0.27992946],[ 0.05384091  3.1342206  -0.33987555],[ 0.05502266  3.1725848  -0.39538437],[ 0.03139742  3.1945856  -0.27921656],[ 0.03013524  3.1278327  -0.33926368],[ 0.03289008  3.1706967  -0.39459822]",lefthand wave
61.20896339,38:06.5,"[-1.01135806  3.07259831 -0.10113581],[-0.93000969  3.16648719 -0.20666881],[-0.91022229  3.10406199 -0.10113581],[-0.91022221  3.0458505   0.60681481],[-0.89043483  3.03658232 -0.0989372 ],[-0.82667525  3.18665611  0.31000321],[-0.82667524  3.20003143 -0.10333441],[-0.82667523  3.14109396  0.62000641],[-0.80908645  3.11885508  0.30340741],[-0.80908645  3.13194582 -0.10113581],[-0.79149755  3.06545699  0.        ]","[ 0.04344544  3.1652195  -0.17709614],[ 0.04366702  3.1603305  -0.19330183],[ 0.04557639  3.1741226  -0.24094938],[ 0.04486459  3.1686385  -0.26766586],[ 0.0441293  3.1636584 -0.2048371],[ 0.06733404  3.1718185  -0.2036184 ],[ 0.06733404  3.1718185  -0.2414809 ],[ 0.06733404  3.1718185  -0.27624816],[ 0.06733404  3.1718185  -0.2904632 ],[ 0.02209054  3.1777606  -0.20537873],[ 0.01233919  3.2307591  -0.24024798],[ 0.01233919  3.2307591  -0.274381  ],[ 0.01233919  3.2307591  -0.2883367 ],[ 0.05977456  3.1890059  -0.2795363 ],[ 0.05505319  3.1665928  -0.33823943],[ 0.05413766  3.165654   -0.39537603],[ 0.03121111  3.1868532  -0.27959877],[ 0.03028139  3.1289349  -0.33904806],[ 0.03076676  3.1227593  -0.3971308 ]",lefthand wave
54.28290367,38:06.5,"[-1.2927794   3.19401993 -0.10773162],[-1.16086311  3.16423097 -0.21106602],[-1.13667841  3.08968143 -0.31000321],[-0.93000969  3.16648719  0.20666881],[-0.91022229  3.09911528  0.20227161],[-0.91022226  3.09085317  0.30340741],[-0.89043483  3.03658232  0.0989372 ],[-0.89043478  3.0123087   0.39574878],[-0.7914976   3.05105381  0.29681159]","[ 0.04275483  3.1667874  -0.17750718],[ 0.04371481  3.161059   -0.19334598],[ 0.04563659  3.1683424  -0.24133268],[ 0.04471655  3.1631405  -0.26837838],[ 0.04417671  3.1628065  -0.20487958],[ 0.06754129  3.1707444  -0.20368575],[ 0.06754129  3.1707444  -0.24198689],[ 0.06754129  3.1707444  -0.2768058 ],[ 0.06754129  3.1707444  -0.29104194],[ 0.02185453  3.1780975  -0.20536003],[ 0.01294488  3.2266634  -0.24116056],[ 0.01294488  3.2266634  -0.27537602],[ 0.01294488  3.2266634  -0.28936544],[ 0.05946006  3.1878183  -0.2792502 ],[ 0.05513822  3.1664512  -0.3378554 ],[ 0.05400652  3.137123   -0.3959758 ],[ 0.03120348  3.1817741  -0.27924237],[ 0.03047734  3.1317556  -0.3385736 ],[ 0.03077395  3.122835   -0.39646527]",lefthand wave
58.59017372,38:06.6,"[-0.84426413  3.26300151  0.21106602],[-0.82667527  3.19502224  0.20666881],[-0.82667525  3.18665611  0.31000321],[-0.72334083  3.21999025  0.20666881],[-0.70795063  3.1433555   0.30340741],[-0.70795063  3.1433555   0.30340741],[-0.69256038  3.07502161  0.29681159]","[ 0.04810467  3.1945713  -0.1841699 ],[ 0.04498379  3.161093   -0.1991845 ],[ 0.0460849   3.1700146  -0.24702327],[ 0.04473752  3.1617246  -0.27430397],[ 0.04525006  3.163246   -0.21075353],[ 0.07013881  3.1774464  -0.20591846],[ 0.07013881  3.1774464  -0.24457458],[ 0.07013881  3.1774464  -0.27941418],[ 0.07013881  3.1774464  -0.2936588 ],[ 0.02114813  3.1711652  -0.20720047],[ 0.01228832  3.221644   -0.24344167],[ 0.01228832  3.221644   -0.27780333],[ 0.01228832  3.221644   -0.2918525 ],[ 0.06033166  3.1880026  -0.2795239 ],[ 0.054764   3.1597693 -0.3379622],[ 0.05464587  3.1551492  -0.39522797],[ 0.03082605  3.182676   -0.27966833],[ 0.03080791  3.1308877  -0.33873698],[ 0.03125213  3.133496   -0.39617357]",lefthand wave
59.02814865,38:06.8,"[-1.29277937  3.19583627  0.        ],[-1.26639609  3.13061505  0.        ],[-0.67717012  2.99577413  0.38695435],[-0.66177993  2.92768851  0.37815995]","[ 0.04383779  3.1635914  -0.17923483],[ 0.04498675  3.1611288  -0.19597816],[ 0.0463818   3.172729   -0.24422601],[ 0.04490398  3.1622593  -0.27130967],[ 0.04532224  3.1639106  -0.20758082],[ 0.06925476  3.1786637  -0.20488162],[ 0.09253725  3.1330435  -0.23349854],[ 0.08198045  3.0294478  -0.20114611],[ 0.07745327  2.9870913  -0.18727212],[ 0.02197842  3.1695683  -0.20582822],[ 0.01142107  3.209879   -0.2415715 ],[ 0.01142107  3.209879   -0.27614495],[ 0.01142107  3.209879   -0.29028073],[ 0.059699   3.1862185 -0.2792704],[ 0.05492415  3.161923   -0.3377557 ],[ 0.05481149  3.173559   -0.3940311 ],[ 0.03145263  3.1813438  -0.27914485],[ 0.03076322  3.1312985  -0.33828562],[ 0.03043364  3.1150985  -0.3964707 ]",lefthand wave
53.95531654,38:06.8,"[-0.98937199  3.00580262  0.0989372 ],[-0.96738589  2.93422678  0.19347718],[-0.91022229  3.10406199  0.10113581],[-0.72334082  3.21168915  0.31000321],[-0.70795064  3.15634462  0.10113581],[-0.70795063  3.15147997  0.20227161],[-0.51667203  3.25134113  0.31000321]","[ 0.04187131  3.1697123  -0.17993575],[ 0.04476757  3.1608264  -0.19601148],[ 0.04622701  3.1697054  -0.24455474],[ 0.04500665  3.1615286  -0.2716012 ],[ 0.04511733  3.1629498  -0.20764488],[ 0.06700888  3.170773   -0.20925157],[ 0.09611459  3.1328502  -0.23233268],[ 0.07503723  3.0112073  -0.20567584],[ 0.06592079  2.9614723  -0.19414617],[ 0.02232903  3.1609302  -0.20832096],[ 0.01113287  3.203607   -0.24375586],[ 0.01113287  3.203607   -0.27849954],[ 0.01113287  3.203607   -0.29270488],[ 0.06048523  3.1874397  -0.2798081 ],[ 0.05487044  3.1609743  -0.33824828],[ 0.05324647  3.1269014  -0.39621133],[ 0.03089385  3.1818843  -0.2797572 ],[ 0.03081161  3.1309037  -0.33887154],[ 0.03099838  3.1275103  -0.39607826]",lefthand wave
