elapsedtime,Timestamp,SortedPointCloud,Keypoints3D,label
52.21867561340332,2024-06-25 10:40:49.183064,"[-1.6819324   3.15159795  0.33638646],[-1.68193238  3.16155565  0.22425765],[-1.68193238  3.16751523  0.11212882],[-1.6489533   3.08980185  0.32979064],[-1.64895328  3.10540702  0.10993022],[-1.64895322  3.07608244  0.43972085],[-1.600584    3.28778342  0.11432743],[-1.50824269  3.05281827  0.53865807],[-1.50824264  3.06987858  0.43092645],[-1.4774622   2.9905158   0.52766504],[-1.47746214  3.02016231  0.31659903],[-1.44668165  2.94457728  0.4133376 ],[-1.44668164  2.95724219  0.31000321],[-1.34334724  3.00559268 -0.31000321],[-1.29277939  3.10558697 -0.75412135],[-1.26639611  3.04220757 -0.7387311 ]","[-0.05704474  3.1866186  -0.19442113],[-0.06570814  3.138439   -0.21264888],[-0.06349815  3.1686013  -0.27285045],[-0.06536086  3.1530886  -0.30867526],[-0.06516435  3.145807   -0.22746184],[-0.03355557  3.2451615  -0.22457683],[-0.02322827  3.3084137  -0.2713573 ],[-0.02322827  3.3084137  -0.31405172],[-0.02322827  3.3084137  -0.33150786],[-0.10044435  3.09749    -0.22446975],[-0.11518383  3.1060123  -0.27354583],[-0.11844222  3.0439825  -0.31893387],[-0.1191099   3.0315764  -0.32823437],[-0.04543696  3.1846075  -0.3124281 ],[-0.04978094  2.9962666  -0.38375908],[-0.05287223  2.9480045  -0.46055937],[-0.08499492  3.146459   -0.31049117],[-0.09258224  2.9572842  -0.38264334],[-0.09258224  2.9572842  -0.4574961 ]",None
24.294614791870117,2024-06-25 10:40:49.276760,"[-1.6489533   3.08980185  0.32979064],[-1.64895322  3.07608244  0.43972085],[-1.55001611  2.90441375  0.31000321],[-1.55001603  2.8915175   0.4133376 ],[-1.51703712  2.84261785  0.30340741],[-1.50824264  3.06987858  0.43092645],[-1.50824264  3.06987858  0.43092645],[-1.50824263  3.08308242  0.32319485],[-1.48405802  2.78082175  0.29681159],[-1.47746214  3.00722793  0.42213203],[-1.47746214  3.00722793  0.42213203],[-1.47746214  3.02016231  0.31659903],[-1.47746214  3.02016231  0.31659903],[-1.44668164  2.96625545  0.20666881],[-1.44668164  2.97165028  0.10333441],[-1.41590125  2.90314377  0.20227161],[-1.38512076  2.84003189  0.1978744 ],[-1.31476544  2.9572497   0.        ]","[-0.05533108  3.1287382  -0.18794088],[-0.06395396  3.1117837  -0.20795421],[-0.06091867  3.1299298  -0.26900393],[-0.06183209  3.1246257  -0.30447283],[-0.0632096  3.1162143 -0.2229258],[-0.03045157  3.1809404  -0.2213853 ],[-0.02132781  3.2507615  -0.2691371 ],[-0.02132781  3.2507615  -0.3130394 ],[-0.02132781  3.2507615  -0.33080512],[-0.09821096  3.0537674  -0.22209448],[-0.11442418  3.0580525  -0.27181873],[-0.11702494  3.0057871  -0.31864223],[-0.11755599  2.995334   -0.32820302],[-0.04425124  3.1447723  -0.31713507],[-0.04743117  2.9661505  -0.39024097],[-0.04818876  2.86268    -0.46914655],[-0.08050426  3.1131606  -0.31579003],[-0.08826126  2.996715   -0.39228708],[-0.08826126  2.996715   -0.46575925]",None
36.94009780883789,2024-06-25 10:40:49.369140,"[-1.58299519  2.9755818   0.21106602],[-1.58299519  2.98119082  0.10553301],[-1.55001609  2.91908261  0.10333441],[-1.50824263  3.09247922  0.21546324],[-1.4466817   2.97344635  0.        ],[-1.400511    3.14273646  0.21546324],[-1.38512076  2.83140218  0.29681159],[-1.37192912  3.08402058  0.10553301],[-1.35434026  2.77692     0.19347718],[-1.31476546  2.89432229  0.60681481],[-1.29277939  3.18856472  0.21546324],[-1.28618357  2.87769519  0.29681159],[-1.26639612  3.12883578  0.10553301],[-1.25760166  2.82204895  0.19347718],[-1.25320458  1.48281171  3.50897249],[-1.25320448  1.14172368  3.63429303],[-1.23121837  1.71930279  3.32428987],[-1.2136297   2.95724967 -0.50567901],[-1.2136297   2.93816485 -0.60681481],[-1.18724642  2.89296157 -0.49468598],[-1.18724642  2.87429163 -0.59362317]","[-0.05765191  2.986059   -0.18774454],[-0.05763709  3.0402007  -0.20792328],[-0.05544872  3.0521302  -0.26971477],[-0.05698656  3.0425735  -0.30648556],[-0.0570941   3.0431519  -0.22325522],[-0.02400658  3.0996592  -0.22343004],[-0.01316585  3.1734262  -0.27168486],[-0.01316585  3.1734262  -0.31652394],[-0.01316585  3.1734262  -0.33472294],[-0.09151731  2.9682071  -0.22460435],[-0.10856403  2.9819393  -0.27485776],[-0.11278011  2.925743   -0.32277513],[-0.11364283  2.9145038  -0.33258033],[-0.03692847  3.06023    -0.3177809 ],[-0.04414944  2.892576   -0.39417297],[-0.05005407  2.824044   -0.47404426],[-0.0778622  3.025539  -0.3178906],[-0.08823304  2.853695   -0.39503345],[-0.08823304  2.853695   -0.47172987]",None
41.47148132324219,2024-06-25 10:40:49.487117,"[-1.60058394  3.58113167  0.36936552],[-1.55001609  2.91359044  0.20666881],[-1.47746209  3.64407378  0.24624369],[-1.4510789   3.57900118  0.24184649],[-1.25760168  2.81374634  0.29021577],[-1.25760167  2.82701881  0.09673859],[-1.22901989  2.74979771  0.28361997],[-1.22901988  2.76276853  0.09453999],[-1.2136297   2.93816485 -0.60681481],[-1.21362964  2.91544901 -0.70795065],[-1.16086308  2.86320086 -0.19347718],[-1.13447989  2.79812826 -0.18907999],[-1.08830913  1.76895438  3.26492768],[-1.06412449  2.8811215  -0.38695435],[-1.0399399   2.81564161 -0.37815995]","[-0.03564513  2.959815   -0.1822922 ],[-0.04542225  2.9461913  -0.2031677 ],[-0.04739785  2.9496229  -0.2682131 ],[-0.04933186  2.9321816  -0.30651316],[-0.04590264  2.947025   -0.21898443],[-0.01056582  3.007199   -0.21747552],[-2.3827851e-03  3.0880575e+00 -2.6743594e-01],[-2.3827851e-03  3.0880575e+00 -3.1370792e-01],[-2.3827851e-03  3.0880575e+00 -3.3241203e-01],[-0.08114754  2.859112   -0.2166246 ],[-0.09923796  2.8689253  -0.26922116],[-0.10177568  2.7896018  -0.31810263],[-0.10230064  2.773737   -0.3282144 ],[-0.02928347  2.9476492  -0.31483328],[-0.03577624  2.8187592  -0.3955637 ],[-0.04413414  2.7990108  -0.47420374],[-0.0701797   2.905268   -0.31562904],[-0.08126821  2.7427163  -0.39655966],[-0.08126821  2.7427163  -0.4761235 ]",None
15.825033187866211,2024-06-25 10:40:49.566022,"[-1.45107884  2.73446994  0.        ],[-1.41809985  2.67232304  0.        ],[-1.32355987  2.71874403 -0.09453999],[-1.32355987  2.71874403  0.09453999],[-1.29277938  2.65551736 -0.09234139],[-1.29277938  2.65551736 -0.09234139],[-1.29277938  2.65551736 -0.09234139],[-1.28618356  2.8912693  -0.0989372 ],[-1.28618355  2.8929616   0.        ],[-1.26199888  2.59229069 -0.09014278],[-1.26199888  2.59229069 -0.09014278],[-1.25760167  2.82701881 -0.09673859],[-1.22901987  2.76438561  0.        ],[-1.200438    2.69851803  0.09234139],[-1.18724636  2.93328356 -0.0989372 ],[-1.17185611  2.63426754  0.09014278],[-1.16086308  2.86320086 -0.19347718],[-1.13447989  2.80291548 -0.09453999],[-1.13447989  2.79812826 -0.18907999],[-1.11249381  3.02394368  0.30340741],[-1.10809659  2.7392882   0.        ],[-1.06412447  2.89246773 -0.29021577],[-1.01135803  3.06760087  0.20227161]","[-0.02980008  2.8989143  -0.1728885 ],[-0.03750668  2.8857217  -0.1949796 ],[-0.03804559  2.8888013  -0.2623303 ],[-0.04074126  2.868778   -0.30075848],[-0.03763597  2.88646    -0.21114013],[-0.00376566  2.9534154  -0.21243306],[ 0.0042779  3.0444405 -0.2625604],[ 0.0042779  3.0444405 -0.3102832],[ 0.0042779   3.0444405  -0.32925814],[-0.0733114   2.8152134  -0.21019423],[-0.09262024  2.80718    -0.26390883],[-0.09368321  2.7263668  -0.3144269 ],[-0.09390339  2.7102041  -0.32489207],[-0.02174686  2.9057522  -0.31490937],[-0.03184003  2.7907948  -0.39709598],[-0.04156188  2.806428   -0.4730662 ],[-0.062318    2.847243   -0.31321603],[-0.0696096   2.6641023  -0.39423403],[-0.0696096   2.6641023  -0.47606277]",None
44.49462890625,2024-06-25 10:40:49.668837,"[-1.41809992  2.65722975  0.28361997],[-1.38512075  2.58390934  0.36936553],[-1.32355988  2.69397511  0.37815995],[-1.17185611  2.62190001 -0.27042833],[-1.16086311  2.76340693  0.7739087 ],[-1.14327432  2.55795138 -0.26383253],[-1.1432743   2.54734687 -0.3517767 ],[-1.13447992  2.70060237  0.7563199 ],[-1.11469244  2.49400253 -0.25723671],[-1.11249381  3.02394368  0.30340741],[-1.10809666  2.71427132  0.36936553],[-1.10809663  2.6377976   0.73873105],[-1.0883092   2.89126928 -0.69256041],[-1.08830917  2.96646655  0.1978744 ],[-1.08830917  2.96646655  0.1978744 ],[-1.08171338  2.63580938 -0.45071388],[-1.08171333  2.67254719  0.09014278],[-1.08171333  2.59855226  0.63099947],[-1.06412452  2.80208137  0.7739087 ],[-1.06412447  2.89246773  0.29021577],[-1.05533019  2.55492599 -0.52766506],[-1.05533014  2.60291003  0.17588836],[-1.03993994  2.67900383  0.94539994]","[-0.02305517  2.832409   -0.16421936],[-0.02742675  2.8251607  -0.18784045],[-0.03089637  2.8371174  -0.2571417 ],[-0.0348547   2.8147578  -0.29635006],[-0.02825285  2.8279984  -0.20434065],[ 0.00304654  2.9092484  -0.21061122],[ 0.01278277  2.988059   -0.26119405],[ 0.01278277  2.988059   -0.31059325],[ 0.01278277  2.988059   -0.3299333 ],[-0.06208425  2.7635438  -0.20713118],[-0.08379634  2.7226796  -0.26056817],[-0.0851667   2.6237621  -0.31223828],[-0.08545325  2.6039789  -0.32304338],[-0.01644532  2.847105   -0.3150132 ],[-0.02528121  2.7644722  -0.39788407],[-0.040158    2.800045   -0.47134092],[-0.05764596  2.7667224  -0.31271568],[-0.05676766  2.5717182  -0.39246482],[-0.05676766  2.5717182  -0.47717834]",None
64.25309181213379,2024-06-25 10:40:49.791860,"[-1.29277938  2.64264204  0.27702415],[-1.26199888  2.59229069  0.09014278],[-1.23121854  2.5305928   0.        ],[-1.23121851  2.50602338  0.3517767 ],[-1.22901986  2.73839786  0.37815995],[-1.200438    2.68584886  0.27702415],[-1.200438    2.46583756 -0.08574557],[-1.17185611  2.62190001  0.27042833],[-1.14327431  2.56549921 -0.17588836],[-1.13447995  2.74654542  0.56723994],[-1.10809667  2.6826722   0.5540483 ],[-1.08171333  2.59855226  0.63099947],[-1.05533014  2.595471   -0.26383253],[-1.05533014  2.53517309 -0.61560927],[-1.03993991  2.80132065  0.47269995],[-1.0399399   2.81564161  0.37815995],[-1.02894691  2.50723339 -0.42872785],[-1.0289469   2.52039481 -0.34298228],[-1.02894686  2.54217911 -0.08574557],[-1.01575524  2.73617359  0.46170691],[-1.00256362  2.45576924 -0.33418785],[-0.99157056  2.58444237  0.811285  ],[-0.9673859   2.92624247  0.29021577],[-0.96738589  2.93422678  0.19347718],[-0.8904348   3.02366064  0.29681159]","[-0.00944541  2.7563634  -0.16009139],[-0.01493686  2.7436538  -0.18398389],[-0.02039857  2.755891   -0.2549832 ],[-0.02399434  2.7278056  -0.2951399 ],[-0.01624234  2.746569   -0.20095454],[ 0.01473184  2.8508425  -0.20674929],[ 0.01878618  2.9306283  -0.25865924],[ 0.01878618  2.9306283  -0.30801165],[ 0.01878618  2.9306283  -0.3277424 ],[-0.0486564   2.6457336  -0.20357297],[-0.0693712   2.6163905  -0.25988576],[-0.07052274  2.5222878  -0.3128831 ],[-0.07076345  2.5034673  -0.3239607 ],[-0.00349045  2.7597141  -0.30935332],[-0.0054446   2.678788   -0.39681664],[-0.0054446  2.678788  -0.4782951],[-0.04679442  2.6612349  -0.3061801 ],[-0.03288563  2.478129   -0.38893968],[-0.03288563  2.478129   -0.47701555]",None
59.092044830322266,2024-06-25 10:40:49.863209,"[-1.35214165  2.52238763  0.3605711 ],[-1.26199894  2.55439887  0.45071388],[-1.23121855  2.4920966   0.43972088],[-1.17185613  2.59698828  0.45071388],[-1.14327434  2.53364725  0.43972088],[-1.1432743   2.54734687  0.3517767 ],[-1.11469245  2.470306    0.42872785],[-1.02894686  2.53058416  0.25723671],[-1.02894684  2.54362477  0.        ],[-1.00256358  2.4727644   0.16709393],[-0.96738594  2.62951628  0.26383253],[-0.94320127  2.56377831 -0.25723671],[-0.92341387  2.76870212  0.46170691],[-0.92341387  2.75171132  0.5540483 ],[-0.91901662  2.50501616 -0.16709393],[-0.91901661  2.48824131 -0.33418785],[-0.9014278   2.68619432  0.54085666],[-0.89483195  2.41043852 -0.40674178],[-0.89483194  2.42276121 -0.32539342]","[-1.5260577e-03  2.7172620e+00 -1.5879320e-01],[-0.00815573  2.699152   -0.18258575],[-0.01373731  2.7094128  -0.25437367],[-0.01701248  2.6801004  -0.2952199 ],[-0.00949731  2.7016113  -0.1998407 ],[ 0.02176149  2.8056917  -0.20596193],[ 0.01789705  2.8107686  -0.26171494],[ 0.01789705  2.8107686  -0.31295684],[ 0.01789705  2.8107686  -0.33353436],[-0.04059169  2.5884402  -0.20234503],[-0.06218326  2.5570843  -0.25979924],[-0.06087551  2.4655309  -0.31365323],[-0.06060223  2.44722    -0.3249076 ],[ 0.00498195  2.7006702  -0.30799818],[-1.6341805e-03  2.5814166e+00 -3.9795437e-01],[-1.6341805e-03  2.5814166e+00 -4.8248914e-01],[-0.03956906  2.6095252  -0.30695578],[-0.02092166  2.4333289  -0.3913286 ],[-0.02092166  2.4333289  -0.48100805]",None
37.62173652648926,2024-06-25 10:40:49.970044,"[-1.18724642  2.79661702 -0.89043478],[-1.11469245  2.470306    0.42872785],[-1.08611057  2.40696476  0.41773482],[-1.05752868  2.34362351  0.40674178],[-1.02894691  2.50723339  0.42872785],[-1.00256362  2.45576924  0.33418785],[-0.9761803   2.40769158  0.16269672],[-0.96738595  2.5895044   0.52766506],[-0.94320127  2.56377831  0.25723671],[-0.91901665  2.50919233  0.08354697],[-0.8794418   2.60142391  0.61560927],[-0.8794418   2.60142391  0.61560927],[-0.87064739  2.37712966 -0.07914976],[-0.81348358  2.46070384 -0.24404507],[-0.79149761  2.37317328 -0.39574879],[-0.79149761  2.34128148 -0.55404834],[-0.77171015  2.63310122  0.        ],[-0.76951155  2.30725173 -0.38475576],[-0.76951154  2.27624582 -0.53865809],[-0.75192268  2.531349   -0.41773482],[-0.73213524  2.38837454 -0.73213523],[-0.73213521  2.43230235 -0.56943853],[-0.71234785  2.32382402 -0.71234783],[-0.69256039  2.25927329 -0.69256037]","[ 0.01733212  2.6255379  -0.15844473],[ 0.00942807  2.5980108  -0.18276653],[ 0.00323857  2.6272993  -0.25509605],[-1.0435134e-03  2.5921438e+00 -2.9692727e-01],[ 0.00789571  2.6052008  -0.2006733 ],[ 0.03478332  2.7298322  -0.20752026],[ 0.03478332  2.7298322  -0.26488447],[ 0.03478332  2.7298322  -0.3172395 ],[ 0.03478332  2.7298322  -0.33846527],[-0.02623185  2.5127654  -0.20521544],[-0.04791472  2.470595   -0.26443064],[-0.0457167  2.3790739 -0.3198544],[-0.04525664  2.3607697  -0.33145484],[ 0.02039669  2.6193643  -0.31160757],[-0.01190735  2.348514   -0.39250052],[-0.01190735  2.348514   -0.4854289 ],[-0.02603685  2.5376453  -0.3066011 ],[-0.00307338  2.3740506  -0.39488855],[ 0.01869164  2.361818   -0.48521855]",None
59.914588928222656,2024-06-25 10:40:50.088524,"[-0.97618034  2.39114366  0.32539342],[-0.94979711  2.33592386  0.23744928],[-0.91901662  2.39533685  0.75192269],[-0.89483198  2.44316089 -0.08134836],[-0.89483194  2.43909461  0.16269672],[-0.87064739  2.37712966  0.07914976],[-0.85745576  2.5145538   0.68596455],[-0.84646272  2.31237895  0.        ],[-0.84646271  2.31109821 -0.07695115],[-0.82227798  2.23508866 -0.22425764],[-0.81348357  2.45127325 -0.32539342],[-0.79149761  2.40464214 -0.07914976],[-0.76951152  2.3276929  -0.23085346],[-0.75192273  2.32434808  1.08611053],[-0.74752548  2.24133018 -0.37376272],[-0.71234782  2.39812019 -0.39574879],[-0.69256035  2.31749486 -0.46170691],[-0.6727729   2.23508865 -0.52326784]","[ 0.02842018  2.559076   -0.16116981],[ 0.02287436  2.5326972  -0.18686432],[ 0.01772524  2.556761   -0.26054233],[ 0.01444711  2.5237346  -0.30317864],[ 0.02158645  2.5386736  -0.20529282],[ 0.05033003  2.6622732  -0.21113631],[ 0.05033003  2.6622732  -0.26976603],[ 0.05033003  2.6622732  -0.32328266],[ 0.05033003  2.6622732  -0.345069  ],[-0.00979961  2.4182482  -0.20951673],[-0.02820915  2.3924267  -0.27198595],[-0.02261481  2.2969317  -0.32844236],[-0.02143966  2.2778325  -0.34030166],[ 0.03903107  2.535749   -0.3140581 ],[ 0.01819474  2.2707846  -0.40031916],[-0.00528349  2.5065978  -0.44008484],[-0.01056883  2.4530678  -0.30961454],[ 0.0161282   2.3060393  -0.40164962],[ 0.04636818  2.300315   -0.49192664]",None
